YEAR,ICD_19,ICL_19,IGP_19,ILDV_19,IOWN_19,SALES_19 (millions)
2020,5,5,9,1,4,0.000742176
2020,5,5,1,3,4,0.000130782
2020,5,5,1,16,4,6.90E-05
2020,5,5,1,1,4,0.00103841
2020,5,5,2,16,4,0.000106556
2020,5,5,2,1,4,0.001334445
2020,5,5,3,1,4,0.000127983
2020,5,5,4,1,4,0.000187536
2020,5,5,5,1,4,0.000844509
2020,5,6,1,1,4,1.49E-05
2020,5,6,2,1,4,1.45E-05
2020,5,6,3,1,4,5.81E-06
2020,5,6,4,1,4,0.000336467
2020,5,6,5,16,4,2.03E-06
2020,5,6,5,1,4,0.0004128
2020,5,6,7,1,4,0.000976033
2020,5,6,8,3,4,0.000826323
2020,5,6,8,1,4,0.001255724
2020,5,6,9,1,4,0.000632354
2020,5,6,11,1,4,0.003143168
2020,5,7,6,1,4,0.000655165
2020,5,7,7,16,4,0.000289512
2020,5,7,7,1,4,0.001761911
2020,5,7,8,1,4,0.004000755
2020,5,7,9,16,4,0.001002619
2020,5,7,9,1,4,0.004636094
2020,5,7,10,1,4,0.000266734
2020,5,7,11,1,4,0.000243314
2020,5,7,1,16,4,0.000462449
2020,5,7,1,1,4,0.013013735
2020,5,7,2,1,4,0.002281019
2020,5,7,3,1,4,0.000148718
2020,5,7,4,1,4,0.000201215
2020,5,8,6,1,4,0.002049208
2020,5,8,7,3,4,9.59E-05
2020,5,8,7,1,4,0.003017864
2020,5,8,8,1,4,0.00318403
2020,5,8,9,16,4,0.000204695
2020,5,8,9,1,4,0.006249369
2020,5,8,10,1,4,0.00164899
2020,5,8,11,16,4,0.00014124
2020,5,8,11,1,4,0.011427013
2020,5,8,1,1,4,0.002484111
2020,5,8,2,1,4,0.000145915
2020,5,8,3,1,4,0.000730942
2020,5,8,4,16,4,1.56E-05
2020,5,8,4,1,4,0.000680247
2020,5,8,5,1,4,5.48E-05
2020,6,1,2,1,4,2.94E-06
2020,6,1,3,1,4,3.93E-07
2020,6,1,5,1,4,2.02E-05
2020,6,1,8,1,4,0.000936507
2020,6,1,9,1,4,0.000924144
2020,6,1,11,1,4,1.34E-05
2020,6,2,1,1,4,0.000186944
2020,6,2,3,1,4,2.32E-05
2020,6,2,4,1,4,8.98E-05
2020,6,2,5,1,4,5.77E-05
2020,6,2,6,1,4,0.0021522
2020,6,2,7,3,4,0.003487212
2020,6,2,7,1,4,0.001393492
2020,6,2,8,3,4,3.18E-05
2020,6,2,8,1,4,0.004234146
2020,6,2,9,1,4,0.000839811
2020,6,2,11,3,4,3.76E-07
2020,6,2,11,1,4,0.001597106
2020,6,3,7,3,4,7.73E-05
2020,6,3,7,1,4,0.001490657
2020,6,3,9,1,4,0.000670526
2020,6,3,1,1,4,0.000858446
2020,6,3,2,16,4,4.56E-05
2020,6,3,2,1,4,0.000576755
2020,6,3,3,1,4,0.000100776
2020,6,3,4,1,4,0.000123311
2020,6,3,5,1,4,2.10E-05
2020,6,4,1,16,4,0.000234587
2020,6,4,1,1,4,0.004342269
2020,6,4,2,16,4,0.000205714
2020,6,4,2,1,4,0.000844592
2020,6,4,3,1,4,5.22E-05
2020,6,4,4,16,4,2.14E-05
2020,6,4,4,1,4,0.000154811
2020,6,4,5,1,4,5.85E-05
2020,6,4,6,1,4,0.001038962
2020,6,4,7,3,4,7.00E-05
2020,6,4,9,1,4,0.000564846
2020,6,4,10,1,4,0.000155924
2020,6,5,6,1,4,0.000190616
2020,6,5,9,1,4,0.000198234
2020,6,5,1,3,4,4.41E-05
2020,6,5,1,16,4,3.14E-05
2020,6,5,1,1,4,0.000586935
2020,6,5,2,16,4,1.16E-05
2020,6,5,2,1,4,0.000298214
2020,6,5,3,1,4,1.57E-05
2020,6,5,4,1,4,5.61E-05
2020,6,5,5,1,4,9.16E-05
2020,6,6,1,1,4,2.97E-06
2020,6,6,2,1,4,8.71E-06
2020,6,6,3,1,4,9.68E-07
2020,6,6,4,1,4,5.35E-05
2020,6,6,5,1,4,3.64E-05
2020,6,6,7,1,4,0.000268864
2020,6,6,8,3,4,0.000293095
2020,6,6,8,1,4,0.000473999
2020,6,6,9,1,4,0.000241026
2020,6,6,11,1,4,0.000779819
2020,6,7,6,1,4,0.000227841
2020,6,7,7,16,4,4.89E-05
2020,6,7,7,1,4,0.000370165
2020,6,7,8,1,4,0.000913211
2020,6,7,9,16,4,0.000293045
2020,6,7,9,1,4,0.001260677
2020,6,7,10,1,4,6.89E-05
2020,6,7,11,1,4,6.78E-05
2020,6,7,1,16,4,0.000124964
2020,6,7,1,1,4,0.003942149
2020,6,7,2,1,4,0.000534198
2020,6,7,3,1,4,2.43E-05
2020,6,7,4,1,4,3.10E-05
2020,6,8,6,1,4,0.000700027
2020,6,8,7,3,4,3.52E-05
2020,6,8,7,1,4,0.000949244
2020,6,8,8,1,4,0.001078156
2020,6,8,9,16,4,7.02E-05
2020,6,8,9,1,4,0.001385209
2020,6,8,10,1,4,0.000291131
2020,6,8,11,16,4,3.14E-05
2020,6,8,11,1,4,0.00222197
2020,6,8,1,1,4,0.000893826
2020,6,8,2,1,4,3.07E-05
2020,6,8,3,1,4,9.07E-05
2020,6,8,4,16,4,2.93E-06
2020,6,8,4,1,4,0.000164432
2020,6,8,5,1,4,4.86E-06
2020,7,1,2,1,4,2.35E-05
2020,7,1,3,1,4,3.35E-06
2020,7,1,5,1,4,7.86E-05
2020,7,1,8,1,4,0.001389513
2020,7,1,9,1,4,0.001819762
2020,7,1,11,1,4,2.39E-05
2020,7,2,1,1,4,0.000768686
2020,7,2,3,1,4,0.000148098
2020,7,2,4,1,4,0.000347497
2020,7,2,5,16,4,2.76E-06
2020,7,2,5,1,4,0.000167851
2020,7,2,6,1,4,0.004897035
2020,7,2,7,3,4,0.007948914
2020,7,2,7,1,4,0.00389917
2020,7,2,8,3,4,8.21E-05
2020,7,2,8,1,4,0.010445582
2020,7,2,9,1,4,0.001965718
2020,7,2,11,3,4,7.96E-07
2020,7,2,11,1,4,0.004308238
2020,7,3,7,3,4,0.000116193
2020,7,3,7,1,4,0.002263815
2020,7,3,9,1,4,0.001156414
2020,7,3,1,1,4,0.001022873
2020,7,3,2,16,4,8.09E-05
2020,7,3,2,1,4,0.001824419
2020,7,3,3,1,4,0.000306823
2020,7,3,4,1,4,0.000475738
2020,7,3,5,1,4,0.000104085
2020,7,4,1,16,4,0.00042488
2020,7,4,1,1,4,0.008145039
2020,7,4,2,16,4,0.000471896
2020,7,4,2,1,4,0.001900461
2020,7,4,3,1,4,0.000256403
2020,7,4,4,16,4,3.90E-05
2020,7,4,4,1,4,0.000526105
2020,7,4,5,16,4,0.000007885
2020,7,4,5,1,4,0.000210732
2020,7,4,6,1,4,0.001913245
2020,7,4,7,3,4,0.000173542
2020,7,4,9,1,4,0.000908528
2020,7,4,10,1,4,0.000788216
2020,7,5,6,1,4,0.00066921
2020,7,5,9,1,4,0.000372915
2020,7,5,1,3,4,0.000128375
2020,7,5,1,16,4,2.12E-05
2020,7,5,1,1,4,0.001257452
2020,7,5,2,16,4,3.20E-05
2020,7,5,2,1,4,0.000656133
2020,7,5,3,1,4,4.52E-05
2020,7,5,4,1,4,0.000148643
2020,7,5,5,1,4,0.000391082
2020,7,6,1,1,4,1.78E-05
2020,7,6,2,1,4,1.84E-05
2020,7,6,3,1,4,3.87E-06
2020,7,6,4,1,4,0.000226694
2020,7,6,5,16,4,1.01E-06
2020,7,6,5,1,4,0.000190139
2020,7,6,7,1,4,0.000839493
2020,7,6,8,3,4,0.00076096
2020,7,6,8,1,4,0.001427393
2020,7,6,9,1,4,0.000513082
2020,7,6,11,1,4,0.002139522
2020,7,7,6,1,4,0.000395685
2020,7,7,7,16,4,7.96E-05
2020,7,7,7,1,4,0.000521805
2020,7,7,8,1,4,0.0015771
2020,7,7,9,16,4,0.000551091
2020,7,7,9,1,4,0.001975643
2020,7,7,10,1,4,0.000256292
2020,7,7,11,1,4,0.000111988
2020,7,7,1,16,4,0.000216433
2020,7,7,1,1,4,0.008313225
2020,7,7,2,1,4,0.001368775
2020,7,7,3,1,4,6.00E-05
2020,7,7,4,1,4,8.87E-05
2020,7,8,6,1,4,0.001662487
2020,7,8,7,3,4,4.05E-05
2020,7,8,7,1,4,0.001652322
2020,7,8,8,1,4,0.002084754
2020,7,8,9,16,4,0.00014241
2020,7,8,9,1,4,0.002490426
2020,7,8,10,1,4,0.001124066
2020,7,8,11,16,4,8.72E-05
2020,7,8,11,1,4,0.006308587
2020,7,8,1,1,4,0.001615516
2020,7,8,2,1,4,9.75E-05
2020,7,8,3,1,4,0.000382612
2020,7,8,4,16,4,1.30E-05
2020,7,8,4,1,4,0.000554337
2020,7,8,5,1,4,1.56E-05
2020,8,1,2,1,4,2.26E-05
2020,8,1,3,1,4,6.05E-06
2020,8,1,5,1,4,0.000172214
2020,8,1,8,1,4,0.001059267
2020,8,1,9,1,4,0.001461263
2020,8,1,11,1,4,5.64E-05
2020,8,2,1,1,4,0.000246646
2020,8,2,3,1,4,0.00011276
2020,8,2,4,1,4,0.000263089
2020,8,2,5,1,4,0.000220181
2020,8,2,6,1,4,0.003146807
2020,8,2,7,3,4,0.002682992
2020,8,2,7,1,4,0.002649346
2020,8,2,8,3,4,3.52E-05
2020,8,2,8,1,4,0.004711826
2020,8,2,9,1,4,0.001377587
2020,8,2,11,3,4,2.23E-07
2020,8,2,11,1,4,0.003590372
2020,8,3,7,3,4,6.74E-05
2020,8,3,7,1,4,0.000929117
2020,8,3,9,1,4,0.001032998
2020,8,3,1,1,4,0.000809299
2020,8,3,2,16,4,0.00012328
2020,8,3,2,1,4,0.000878811
2020,8,3,3,1,4,0.000177313
2020,8,3,4,1,4,0.000288544
2020,8,3,5,1,4,9.21E-05
2020,8,4,1,16,4,0.000256002
2020,8,4,1,1,4,0.00288663
2020,8,4,2,16,4,0.000330372
2020,8,4,2,1,4,0.000985162
2020,8,4,3,1,4,0.000103693
2020,8,4,4,16,4,3.61E-05
2020,8,4,4,1,4,0.000260569
2020,8,4,5,1,4,0.000181573
2020,8,4,6,1,4,0.001170896
2020,8,4,7,3,4,0.000103777
2020,8,4,9,1,4,0.000992877
2020,8,4,10,1,4,0.000338851
2020,8,5,6,1,4,0.000675083
2020,8,5,9,1,4,0.00052075
2020,8,5,1,3,4,2.89E-05
2020,8,5,1,16,4,1.75E-05
2020,8,5,1,1,4,0.00046679
2020,8,5,2,16,4,3.58E-05
2020,8,5,2,1,4,0.000395472
2020,8,5,3,1,4,2.40E-05
2020,8,5,4,1,4,7.69E-05
2020,8,5,5,1,4,0.000232151
2020,8,6,1,1,4,1.68E-05
2020,8,6,2,1,4,2.23E-05
2020,8,6,3,1,4,1.36E-05
2020,8,6,4,1,4,0.00031002
2020,8,6,5,16,4,4.05E-06
2020,8,6,5,1,4,0.000483413
2020,8,6,7,1,4,0.000445955
2020,8,6,8,3,4,0.000498422
2020,8,6,8,1,4,0.000634581
2020,8,6,9,1,4,0.000168841
2020,8,6,11,1,4,0.001508535
2020,8,7,6,1,4,0.000510742
2020,8,7,7,16,4,0.000162012
2020,8,7,7,1,4,0.001083456
2020,8,7,8,1,4,0.002613841
2020,8,7,9,16,4,0.000713422
2020,8,7,9,1,4,0.003058388
2020,8,7,10,1,4,0.000115844
2020,8,7,11,1,4,0.000124044
2020,8,7,1,16,4,8.66E-05
2020,8,7,1,1,4,0.003178849
2020,8,7,2,1,4,0.000632899
2020,8,7,3,1,4,2.64E-05
2020,8,7,4,1,4,8.15E-05
2020,8,8,6,1,4,0.001200904
2020,8,8,7,3,4,3.19E-05
2020,8,8,7,1,4,0.001348933
2020,8,8,8,1,4,0.00129417
2020,8,8,9,16,4,0.000149935
2020,8,8,9,1,4,0.002009955
2020,8,8,10,1,4,0.000571911
2020,8,8,11,16,4,0.000104627
2020,8,8,11,1,4,0.00425869
2020,8,8,1,1,4,0.000673701
2020,8,8,2,1,4,4.45E-05
2020,8,8,3,1,4,0.000123776
2020,8,8,4,16,4,1.85E-05
2020,8,8,4,1,4,0.000188541
2020,8,8,5,1,4,3.91E-05
2020,9,1,2,1,4,1.67E-05
2020,9,1,3,1,4,1.02E-05
2020,9,1,5,1,4,0.000228429
2020,9,1,8,1,4,0.001694819
2020,9,1,9,1,4,0.002827931
2020,9,1,11,1,4,3.63E-05
2020,9,2,1,1,4,0.000238622
2020,9,2,3,1,4,0.000342053
2020,9,2,4,1,4,0.000477462
2020,9,2,5,1,4,0.000412172
2020,9,2,6,1,4,0.002308789
2020,9,2,7,3,4,0.004013188
2020,9,2,7,1,4,0.004819407
2020,9,2,8,3,4,3.82E-05
2020,9,2,8,1,4,0.005289172
2020,9,2,9,1,4,0.001551213
2020,9,2,11,3,4,2.87E-07
2020,9,2,11,1,4,0.003010146
2020,9,3,7,3,4,0.000166213
2020,9,3,7,1,4,0.002930887
2020,9,3,9,1,4,0.001890105
2020,9,3,1,1,4,0.001055479
2020,9,3,2,16,4,0.000522867
2020,9,3,2,1,4,0.002314732
2020,9,3,3,1,4,0.00055289
2020,9,3,4,1,4,0.001329359
2020,9,3,5,1,4,0.000218437
2020,9,4,1,16,4,0.000620652
2020,9,4,1,1,4,0.005215464
2020,9,4,2,16,4,0.001704378
2020,9,4,2,1,4,0.002444424
2020,9,4,3,1,4,0.00037971
2020,9,4,4,16,4,0.000113105
2020,9,4,4,1,4,0.000894809
2020,9,4,5,16,4,3.56E-06
2020,9,4,5,1,4,0.000412067
2020,9,4,6,1,4,0.001182909
2020,9,4,7,3,4,0.000613279
2020,9,4,9,1,4,0.001898366
2020,9,4,10,1,4,0.001751378
2020,9,5,6,1,4,0.000531968
2020,9,5,9,1,4,0.000501644
2020,9,5,1,3,4,2.97E-05
2020,9,5,1,16,4,0.000304937
2020,9,5,1,1,4,0.000744815
2020,9,5,2,16,4,0.00014046
2020,9,5,2,1,4,0.000925421
2020,9,5,3,1,4,0.000128674
2020,9,5,4,1,4,0.000125901
2020,9,5,5,1,4,0.000908692
2020,9,6,1,1,4,1.09E-05
2020,9,6,2,1,4,6.00E-05
2020,9,6,3,1,4,9.68E-07
2020,9,6,4,1,4,0.000288254
2020,9,6,5,16,4,4.05E-06
2020,9,6,5,1,4,0.00040794
2020,9,6,7,1,4,0.000364487
2020,9,6,8,3,4,0.000383702
2020,9,6,8,1,4,0.000548313
2020,9,6,9,1,4,0.000291321
2020,9,6,11,1,4,0.001758839
2020,9,7,6,1,4,0.000401556
2020,9,7,7,16,4,0.00024829
2020,9,7,7,1,4,0.001001689
2020,9,7,8,1,4,0.002021773
2020,9,7,9,16,4,0.001613981
2020,9,7,9,1,4,0.003722072
2020,9,7,10,1,4,0.000287828
2020,9,7,11,1,4,0.000176978
2020,9,7,1,16,4,0.000362248
2020,9,7,1,1,4,0.005809999
2020,9,7,2,1,4,0.001945942
2020,9,7,3,1,4,0.000251442
2020,9,7,4,1,4,0.000170902
2020,9,8,6,1,4,0.000638321
2020,9,8,7,3,4,4.34E-05
2020,9,8,7,1,4,0.00154742
2020,9,8,8,1,4,0.001330043
2020,9,8,9,16,4,0.000260419
2020,9,8,9,1,4,0.003123403
2020,9,8,10,1,4,0.00203473
2020,9,8,11,16,4,0.000354582
2020,9,8,11,1,4,0.009518797
2020,9,8,1,1,4,0.001265658
2020,9,8,2,1,4,0.00013211
2020,9,8,3,1,4,0.000922784
2020,9,8,4,16,4,5.00E-05
2020,9,8,4,1,4,0.000677388
2020,9,8,5,1,4,5.36E-05
2020,1,1,2,1,5,2.07E-07
2020,1,1,3,1,5,1.14E-07
2020,1,1,5,1,5,2.30E-06
2020,1,1,8,1,5,2.32E-05
2020,1,1,9,1,5,3.77E-05
2020,1,1,11,1,5,1.21E-06
2020,1,2,1,1,5,2.20E-06
2020,1,2,3,1,5,2.59E-06
2020,1,2,4,1,5,5.71E-06
2020,1,2,5,1,5,2.95E-06
2020,1,2,6,1,5,5.72E-05
2020,1,2,7,3,5,6.29E-05
2020,1,2,7,1,5,6.32E-05
2020,1,2,8,3,5,8.54E-07
2020,1,2,8,1,5,0.000129906
2020,1,2,9,1,5,3.02E-05
2020,1,2,11,3,5,2.79E-08
2020,1,2,11,1,5,6.19E-05
2020,1,3,7,3,5,4.04E-06
2020,1,3,7,1,5,7.42E-05
2020,1,3,9,1,5,3.04E-05
2020,1,3,1,1,5,1.18E-05
2020,1,3,2,16,5,3.29E-06
2020,1,3,2,1,5,2.77E-05
2020,1,3,3,1,5,4.53E-06
2020,1,3,4,1,5,1.34E-05
2020,1,3,5,1,5,1.64E-06
2020,1,4,1,16,5,4.06E-06
2020,1,4,1,1,5,7.96E-05
2020,1,4,2,16,5,9.77E-06
2020,1,4,2,1,5,2.91E-05
2020,1,4,3,1,5,3.08E-06
2020,1,4,4,16,5,1.08E-06
2020,1,4,4,1,5,1.59E-05
2020,1,4,5,16,5,0.000000116
2020,1,4,5,1,5,7.09E-06
2020,1,4,6,1,5,3.79E-05
2020,1,4,7,3,5,2.33E-05
2020,1,4,9,1,5,4.63E-05
2020,1,4,10,1,5,2.31E-05
2020,1,5,6,1,5,1.32E-05
2020,1,5,9,1,5,7.05E-06
2020,1,5,1,3,5,1.18E-06
2020,1,5,1,16,5,1.42E-06
2020,1,5,1,1,5,1.11E-05
2020,1,5,2,16,5,6.63E-07
2020,1,5,2,1,5,1.60E-05
2020,1,5,3,1,5,1.44E-06
2020,1,5,4,1,5,1.64E-06
2020,1,5,5,1,5,1.14E-05
2020,1,6,1,1,5,5.21E-08
2020,1,6,2,1,5,5.09E-08
2020,1,6,4,1,5,2.50E-06
2020,1,6,5,1,5,3.71E-06
2020,1,6,7,1,5,7.72E-06
2020,1,6,8,3,5,1.18E-05
2020,1,6,8,1,5,1.35E-05
2020,1,6,9,1,5,4.19E-06
2020,1,6,11,1,5,3.49E-05
2020,1,7,6,1,5,2.48E-05
2020,1,7,7,16,5,4.24E-06
2020,1,7,7,1,5,4.04E-05
2020,1,7,8,1,5,8.42E-05
2020,1,7,9,16,5,1.82E-05
2020,1,7,9,1,5,0.000120087
2020,1,7,10,1,5,5.49E-06
2020,1,7,11,1,5,4.08E-06
2020,1,7,1,16,5,1.50E-06
2020,1,7,1,1,5,5.26E-05
2020,1,7,2,1,5,1.12E-05
2020,1,7,3,1,5,1.54E-07
2020,1,7,4,1,5,6.63E-07
2020,1,8,6,1,5,3.74E-05
2020,1,8,7,3,5,2.04E-06
2020,1,8,7,1,5,4.19E-05
2020,1,8,8,1,5,3.16E-05
2020,1,8,9,16,5,6.26E-06
2020,1,8,9,1,5,6.50E-05
2020,1,8,10,1,5,4.20E-05
2020,1,8,11,16,5,2.31E-06
2020,1,8,11,1,5,0.00018931
2020,1,8,1,1,5,1.69E-05
2020,1,8,2,1,5,5.20E-08
2020,1,8,3,1,5,5.12E-07
2020,1,8,4,16,5,2.50E-07
2020,1,8,4,1,5,2.57E-06
2020,1,8,5,1,5,5.10E-07
2020,2,1,2,1,5,5.66E-07
2020,2,1,3,1,5,4.54E-07
2020,2,1,5,1,5,7.52E-06
2020,2,1,8,1,5,4.97E-05
2020,2,1,9,1,5,4.74E-05
2020,2,1,11,1,5,2.41E-06
2020,2,2,1,1,5,9.17E-06
2020,2,2,3,1,5,6.65E-06
2020,2,2,4,1,5,1.99E-05
2020,2,2,5,1,5,1.55E-05
2020,2,2,6,1,5,0.000155973
2020,2,2,7,3,5,0.000133066
2020,2,2,7,1,5,0.000131744
2020,2,2,8,3,5,1.20E-06
2020,2,2,8,1,5,0.00018281
2020,2,2,9,1,5,5.28E-05
2020,2,2,11,3,5,2.89E-08
2020,2,2,11,1,5,0.00012263
2020,2,3,7,3,5,1.09E-05
2020,2,3,7,1,5,0.000163022
2020,2,3,9,1,5,4.19E-05
2020,2,3,1,1,5,3.16E-05
2020,2,3,2,16,5,5.93E-06
2020,2,3,2,1,5,7.84E-05
2020,2,3,3,1,5,1.83E-05
2020,2,3,4,1,5,6.01E-05
2020,2,3,5,1,5,6.91E-06
2020,2,4,1,16,5,6.18E-05
2020,2,4,1,1,5,0.000304187
2020,2,4,2,16,5,2.12E-05
2020,2,4,2,1,5,0.000121179
2020,2,4,3,1,5,1.55E-05
2020,2,4,4,16,5,1.49E-06
2020,2,4,4,1,5,5.64E-05
2020,2,4,5,16,5,0.000000116
2020,2,4,5,1,5,2.07E-05
2020,2,4,6,1,5,0.000110509
2020,2,4,7,3,5,3.20E-05
2020,2,4,9,1,5,0.000138266
2020,2,4,10,1,5,0.000163895
2020,2,5,6,1,5,2.99E-05
2020,2,5,9,1,5,1.13E-05
2020,2,5,1,3,5,4.05E-06
2020,2,5,1,16,5,3.66E-06
2020,2,5,1,1,5,3.01E-05
2020,2,5,2,16,5,2.14E-06
2020,2,5,2,1,5,6.13E-05
2020,2,5,3,1,5,7.73E-06
2020,2,5,4,1,5,7.93E-06
2020,2,5,5,1,5,4.51E-05
2020,2,6,1,1,5,3.13E-07
2020,2,6,2,1,5,8.15E-07
2020,2,6,3,1,5,1.02E-07
2020,2,6,4,1,5,9.90E-06
2020,2,6,5,16,5,1.07E-07
2020,2,6,5,1,5,9.91E-06
2020,2,6,7,1,5,2.59E-05
2020,2,6,8,3,5,2.93E-05
2020,2,6,8,1,5,3.33E-05
2020,2,6,9,1,5,1.30E-05
2020,2,6,11,1,5,8.77E-05
2020,2,7,6,1,5,8.64E-05
2020,2,7,7,16,5,1.95E-05
2020,2,7,7,1,5,0.000125768
2020,2,7,8,1,5,0.000204478
2020,2,7,9,16,5,4.16E-05
2020,2,7,9,1,5,0.00031888
2020,2,7,10,1,5,1.94E-05
2020,2,7,11,1,5,1.94E-05
2020,2,7,1,16,5,6.16E-06
2020,2,7,1,1,5,0.000207491
2020,2,7,2,1,5,3.75E-05
2020,2,7,3,1,5,1.49E-06
2020,2,7,4,1,5,1.78E-06
2020,2,8,6,1,5,0.000113507
2020,2,8,7,3,5,5.16E-06
2020,2,8,7,1,5,0.00016434
2020,2,8,8,1,5,0.000101227
2020,2,8,9,16,5,5.96E-06
2020,2,8,9,1,5,0.000199112
2020,2,8,10,1,5,0.000101405
2020,2,8,11,16,5,5.52E-06
2020,2,8,11,1,5,0.000523299
2020,2,8,1,1,5,6.65E-05
2020,2,8,2,1,5,2.59E-07
2020,2,8,3,1,5,3.34E-06
2020,2,8,4,16,5,5.10E-07
2020,2,8,4,1,5,8.47E-06
2020,2,8,5,1,5,1.28E-06
2020,3,1,2,1,5,3.60E-07
2020,3,1,3,1,5,2.38E-07
2020,3,1,5,1,5,7.74E-06
2020,3,1,8,1,5,0.000243238
2020,3,1,9,1,5,7.80E-05
2020,3,1,11,1,5,3.27E-06
2020,3,2,1,1,5,2.75E-05
2020,3,2,3,1,5,1.46E-05
2020,3,2,4,1,5,3.57E-05
2020,3,2,5,1,5,1.36E-05
2020,3,2,6,1,5,0.000287396
2020,3,2,7,3,5,0.00027974
2020,3,2,7,1,5,0.000382664
2020,3,2,8,3,5,3.41E-06
2020,3,2,8,1,5,0.000473049
2020,3,2,9,1,5,7.03E-05
2020,3,2,11,3,5,6.47E-08
2020,3,2,11,1,5,0.000235465
2020,3,3,7,3,5,1.12E-05
2020,3,3,7,1,5,0.00024838
2020,3,3,9,1,5,8.00E-05
2020,3,3,1,1,5,6.01E-05
2020,3,3,2,16,5,1.35E-05
2020,3,3,2,1,5,8.93E-05
2020,3,3,3,1,5,3.11E-05
2020,3,3,4,1,5,3.97E-05
2020,3,3,5,1,5,5.34E-06
2020,3,4,1,16,5,6.41E-05
2020,3,4,1,1,5,0.000548954
2020,3,4,2,16,5,5.07E-05
2020,3,4,2,1,5,0.000119672
2020,3,4,3,1,5,2.34E-05
2020,3,4,4,16,5,5.85E-06
2020,3,4,4,1,5,5.67E-05
2020,3,4,5,1,5,1.60E-05
2020,3,4,6,1,5,0.000277801
2020,3,4,7,3,5,2.72E-05
2020,3,4,9,1,5,0.00011531
2020,3,4,10,1,5,8.92E-05
2020,3,5,6,1,5,5.66E-05
2020,3,5,9,1,5,1.90E-05
2020,3,5,1,3,5,7.14E-06
2020,3,5,1,16,5,8.00E-06
2020,3,5,1,1,5,5.36E-05
2020,3,5,2,16,5,5.40E-06
2020,3,5,2,1,5,8.23E-05
2020,3,5,3,1,5,1.08E-05
2020,3,5,4,1,5,1.96E-05
2020,3,5,5,1,5,3.33E-05
2020,3,6,1,1,5,1.41E-06
2020,3,6,2,1,5,6.11E-07
2020,3,6,3,1,5,3.06E-07
2020,3,6,4,1,5,1.66E-05
2020,3,6,5,16,5,1.07E-07
2020,3,6,5,1,5,1.46E-05
2020,3,6,7,1,5,5.38E-05
2020,3,6,8,3,5,4.86E-05
2020,3,6,8,1,5,5.63E-05
2020,3,6,9,1,5,1.67E-05
2020,3,6,11,1,5,0.000147484
2020,3,7,6,1,5,0.000101322
2020,3,7,7,16,5,5.02E-05
2020,3,7,7,1,5,0.000192936
2020,3,7,8,1,5,0.000396589
2020,3,7,9,16,5,0.00010675
2020,3,7,9,1,5,0.000393488
2020,3,7,10,1,5,1.99E-05
2020,3,7,11,1,5,2.36E-05
2020,3,7,1,16,5,3.73E-05
2020,3,7,1,1,5,0.000530298
2020,3,7,2,1,5,4.50E-05
2020,3,7,3,1,5,1.28E-06
2020,3,7,4,1,5,4.21E-06
2020,3,8,6,1,5,0.000155579
2020,3,8,7,3,5,5.78E-06
2020,3,8,7,1,5,0.000359448
2020,3,8,8,1,5,0.000237099
2020,3,8,9,16,5,1.57E-05
2020,3,8,9,1,5,0.000261261
2020,3,8,10,1,5,0.000101124
2020,3,8,11,16,5,9.05E-06
2020,3,8,11,1,5,0.000598836
2020,3,8,1,1,5,0.00014407
2020,3,8,2,1,5,1.50E-06
2020,3,8,3,1,5,4.92E-06
2020,3,8,4,16,5,9.92E-07
2020,3,8,4,1,5,1.12E-05
2020,3,8,5,1,5,1.28E-06
2020,4,1,2,1,5,2.59E-07
2020,4,1,3,1,5,1.45E-07
2020,4,1,5,1,5,1.58E-06
2020,4,1,8,1,5,5.40E-05
2020,4,1,9,1,5,3.24E-05
2020,4,1,11,1,5,3.52E-06
2020,4,2,1,1,5,6.96E-06
2020,4,2,3,1,5,2.24E-06
2020,4,2,4,1,5,5.40E-06
2020,4,2,5,1,5,4.14E-06
2020,4,2,6,1,5,0.000228997
2020,4,2,7,3,5,0.000185102
2020,4,2,7,1,5,0.000134827
2020,4,2,8,3,5,3.13E-06
2020,4,2,8,1,5,0.000382848
2020,4,2,9,1,5,3.91E-05
2020,4,2,11,3,5,4.89E-08
2020,4,2,11,1,5,0.000209445
2020,4,3,7,3,5,4.28E-06
2020,4,3,7,1,5,6.16E-05
2020,4,3,9,1,5,4.19E-05
2020,4,3,1,1,5,2.55E-05
2020,4,3,2,16,5,2.79E-06
2020,4,3,2,1,5,2.64E-05
2020,4,3,3,1,5,8.70E-06
2020,4,3,4,1,5,1.02E-05
2020,4,3,5,1,5,1.48E-06
2020,4,4,1,16,5,1.25E-05
2020,4,4,1,1,5,0.000223839
2020,4,4,2,16,5,1.82E-05
2020,4,4,2,1,5,3.80E-05
2020,4,4,3,1,5,3.88E-06
2020,4,4,4,16,5,2.10E-06
2020,4,4,4,1,5,1.06E-05
2020,4,4,5,1,5,4.66E-06
2020,4,4,6,1,5,0.00012689
2020,4,4,7,3,5,2.75E-05
2020,4,4,9,1,5,4.55E-05
2020,4,4,10,1,5,1.90E-05
2020,4,5,6,1,5,2.41E-05
2020,4,5,9,1,5,1.08E-05
2020,4,5,1,3,5,4.14E-06
2020,4,5,1,16,5,2.29E-06
2020,4,5,1,1,5,2.26E-05
2020,4,5,2,16,5,1.38E-06
2020,4,5,2,1,5,1.86E-05
2020,4,5,3,1,5,2.31E-06
2020,4,5,4,1,5,2.21E-06
2020,4,5,5,1,5,5.81E-06
