class,ifuel,iage,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
2,3,3,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972,6.999034973,6.919828107,6.988332346,6.991428993,7.082673653,7.058888309,6.999166087,7.428108231
2,3,4,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972,6.999034973,6.919828107,6.988332346,6.991428993,7.082673653,7.058888309,6.999166087
2,3,5,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972,6.999034973,6.919828107,6.988332346,6.991428993,7.082673653,7.058888309
2,3,6,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972,6.999034973,6.919828107,6.988332346,6.991428993,7.082673653
2,3,7,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972,6.999034973,6.919828107,6.988332346,6.991428993
2,3,8,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972,6.999034973,6.919828107,6.988332346
2,3,9,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972,6.999034973,6.919828107
2,3,10,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972,6.999034973
2,3,11,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591,6.815932972
2,3,12,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113,6.626325591
2,3,13,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146,6.073019113
2,3,14,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349,6.393791146
2,3,15,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756,6.525830349
2,3,16,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921,7.039934756
2,3,17,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396,6.544733921
2,3,18,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051,6.413082396
2,3,19,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451,6.648314051
2,3,20,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348,6.603937451
2,3,21,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649,6.748867348
2,3,22,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095,6.892992649
2,3,23,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013,7.959472095
2,3,24,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805,8.232776013
2,3,25,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235,7.676707805
2,3,26,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413,6.933682235
2,3,27,5.128847338,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959,6.864345413
2,3,28,5.077558865,5.128847338,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939,6.795701959
2,3,29,5.026783276,5.077558865,5.128847338,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749,6.727744939
2,3,30,4.976515444,5.026783276,5.077558865,5.128847338,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815,6.66046749
2,3,31,4.926750289,4.976515444,5.026783276,5.077558865,5.128847338,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187,6.593862815
2,3,32,4.877482786,4.926750289,4.976515444,5.026783276,5.077558865,5.128847338,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945,6.527924187
2,3,33,4.828707958,4.877482786,4.926750289,4.976515444,5.026783276,5.077558865,5.128847338,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495,6.462644945
2,3,34,4.780420879,4.828707958,4.877482786,4.926750289,4.976515444,5.026783276,5.077558865,5.128847338,5.180653877,5.232983714,5.285842136,5.33923448,5.393166142,5.447642567,5.50266926,5.558251778,5.614395735,5.671106803,5.72839071,5.786253243,5.844700245,5.903737621,5.963371335,6.023607409,6.084451928,6.145911039,6.207990948,6.270697927,6.33403831,6.398018495
2,4,1,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885,6.551561575,6.554464681,6.64000655,6.61770779,6.561718207,6.963851467,6.963851467,6.963851467
2,4,2,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885,6.551561575,6.554464681,6.64000655,6.61770779,6.561718207,6.963851467,6.963851467
2,4,3,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885,6.551561575,6.554464681,6.64000655,6.61770779,6.561718207,6.963851467
2,4,4,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885,6.551561575,6.554464681,6.64000655,6.61770779,6.561718207
2,4,5,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885,6.551561575,6.554464681,6.64000655,6.61770779
2,4,6,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885,6.551561575,6.554464681,6.64000655
2,4,7,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885,6.551561575,6.554464681
2,4,8,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885,6.551561575
2,4,9,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287,6.48733885
2,4,10,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161,6.561595287
2,4,11,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241,6.389937161
2,4,12,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418,6.212180241
2,4,13,5.53475402,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199,5.693455418
2,4,14,5.47940648,5.53475402,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952,5.994179199
2,4,15,5.424612415,5.47940648,5.53475402,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834,6.117965952
2,4,16,5.370366291,5.424612415,5.47940648,5.53475402,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051,6.599938834
2,4,17,5.316662628,5.370366291,5.424612415,5.47940648,5.53475402,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746,6.135688051
2,4,18,5.263496002,5.316662628,5.370366291,5.424612415,5.47940648,5.53475402,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423,6.012264746
2,4,19,5.210861042,5.263496002,5.316662628,5.370366291,5.424612415,5.47940648,5.53475402,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361,6.232794423
2,4,20,5.158752431,5.210861042,5.263496002,5.316662628,5.370366291,5.424612415,5.47940648,5.53475402,5.590660626,5.647131946,5.704173683,5.761791599,5.819991514,5.878779307,5.938160916,5.998142339,6.058729636,6.119928925,6.181746389,6.244188272,6.30726088,6.370970586,6.435323825,6.500327095,7.196913567,7.718227512,7.462005089,6.462180608,6.327063139,6.191191361
