Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wells left to drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid_old,resid,state,play,district_number,rrc,Reg,lookup_wls,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,Latnum,Latlen,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,totpat,past_wells,lyroil,lyrgas,numacc,federal_land,project_royalty_multiplier,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40
EGKY5801321,EGKY586502213,KY,5865,19,-1,1,CHATTANOOGA SHALE_KY_PULASKI,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,34389.16902,10,58,1,0,0,0,411,19,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.398,0.829,0.347,0.165,0.087,0.049,0.029,0.018,0.012,0.008,0.006,0.004,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGKY5801421,EGKY586502313,KY,5865,19,-1,1,CHATTANOOGA SHALE_KY_WARREN,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,27818.71104,10,58,1,0,0,0,347,1,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637,0.356,0.251,0.195,0.161,0.137,0.119,0.106,0.095,0.086,0.079,0.073,0.068,0.064,0.06,0.056,0.053,0.051,0.048,0.046,0.044,0.042,0.04,0.039,0.038,0.036,0.035,0.034,0.033,0.032,0.031,0.03,0.029,0.028,0.028,0.027,0.026,0.026,0.025,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGKY5801521,EGKY586502413,KY,5865,19,-1,1,CHATTANOOGA SHALE_KY_WAYNE,9500,52,0,0,0,20,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,24598.7552,10,58,1,0,0,0,305,2,0,0,1,N,0,0.269,0.141,0.102,0.082,0.07,0.061,0.054,0.049,0.045,0.042,0.039,0.037,0.035,0.033,0.031,0.03,0.028,0.027,0.026,0.025,0.024,0.024,0.023,0.022,0.022,0.021,0.02,0.02,0.019,0.019,0.018,0.018,0.018,0.017,0.017,0.017,0.016,0.016,0.016,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800121,EGTN586502513,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_ANDERSON,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,33538.56,10,58,1,0,0,0,419,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.724,33.455,13.98,6.661,3.496,1.976,1.184,0.745,0.487,0.329,0.229,0.164,0.119,0.088,0.067,0.051,0.04,0.031,0.025,0.02,0.016,0.013,0.011,0.009,0.008,0.006,0.005,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800221,EGTN586502613,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_CAMPBELL,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,163119.36,10,58,1,0,0,0,2039,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.566,15.068,6.297,3,1.575,0.89,0.534,0.335,0.219,0.148,0.103,0.074,0.054,0.04,0.03,0.023,0.018,0.014,0.011,0.009,0.007,0.006,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800321,EGTN586502713,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_FENTRESS,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,69617.92,10,58,1,0,0,0,870,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.362,16.727,6.99,3.331,1.748,0.988,0.592,0.372,0.244,0.165,0.115,0.082,0.06,0.044,0.033,0.026,0.02,0.016,0.012,0.01,0.008,0.007,0.005,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800421,EGTN586502813,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_FENTRESS_FL,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,21342.72,1,58,1,0,0,0,267,0,0,0,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.362,16.727,6.99,3.331,1.748,0.988,0.592,0.372,0.244,0.165,0.115,0.082,0.06,0.044,0.033,0.026,0.02,0.016,0.012,0.01,0.008,0.007,0.005,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800521,EGTN586502913,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_MORGAN,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,157021.44,10,58,1,0,0,0,1963,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.543,25.091,10.485,4.996,2.622,1.482,0.888,0.559,0.365,0.247,0.172,0.123,0.089,0.066,0.05,0.038,0.03,0.023,0.019,0.015,0.012,0.01,0.008,0.007,0.006,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800621,EGTN586503013,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_MORGAN_FL,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1016.32,1,58,1,0,0,0,13,0,0,0,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.543,25.091,10.485,4.996,2.622,1.482,0.888,0.559,0.365,0.247,0.172,0.123,0.089,0.066,0.05,0.038,0.03,0.023,0.019,0.015,0.012,0.01,0.008,0.007,0.006,0.005,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800721,EGTN586503113,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_PICKETT,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,508.16,10,58,1,0,0,0,6,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.834,11.702,4.89,2.33,1.223,0.691,0.414,0.261,0.17,0.115,0.08,0.057,0.042,0.031,0.023,0.018,0.014,0.011,0.009,0.007,0.006,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800821,EGTN586503213,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_PICKETT_FL,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2540.8,1,58,1,0,0,0,32,0,0,0,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.834,11.702,4.89,2.33,1.223,0.691,0.414,0.261,0.17,0.115,0.08,0.057,0.042,0.031,0.023,0.018,0.014,0.011,0.009,0.007,0.006,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5800921,EGTN586503313,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_SCOTT,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,223082.24,10,58,1,0,0,0,2789,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.214,28.436,11.883,5.662,2.971,1.68,1.007,0.633,0.414,0.28,0.195,0.139,0.101,0.075,0.057,0.044,0.034,0.027,0.021,0.017,0.014,0.011,0.009,0.008,0.006,0.005,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGTN5801021,EGTN586503413,TN,5865,47,-1,1,CHATTANOOGA SHALE_TN_SCOTT_FL,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,43701.76,1,58,1,0,0,0,546,0,0,0,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.214,28.436,11.883,5.662,2.971,1.68,1.007,0.633,0.414,0.28,0.195,0.139,0.101,0.075,0.057,0.044,0.034,0.027,0.021,0.017,0.014,0.011,0.009,0.008,0.006,0.005,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGVA5800121,EGVA586503513,VA,5865,62,-1,1,CHATTANOOGA SHALE_VA_BUCHANAN,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12704,10,58,1,0,0,0,149,8,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.214,28.436,11.883,5.662,2.971,1.68,1.007,0.633,0.414,0.28,0.195,0.139,0.101,0.075,0.057,0.044,0.034,0.027,0.021,0.017,0.014,0.011,0.009,0.008,0.006,0.005,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGVA5800321,EGVA586503613,VA,5865,62,-1,1,CHATTANOOGA SHALE_VA_SCOTT,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13720.32,10,58,1,0,0,0,171,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.214,28.436,11.883,5.662,2.971,1.68,1.007,0.633,0.414,0.28,0.195,0.139,0.101,0.075,0.057,0.044,0.034,0.027,0.021,0.017,0.014,0.011,0.009,0.008,0.006,0.005,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGVA5800421,EGVA586503713,VA,5865,62,-1,1,CHATTANOOGA SHALE_VA_TAZEWELL,9500,52,0,0,0,0,0.408,0.266,0.107,0.07,0.15,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13212.16,10,58,1,0,0,0,164,1,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.214,28.436,11.883,5.662,2.971,1.68,1.007,0.633,0.414,0.28,0.195,0.139,0.101,0.075,0.057,0.044,0.034,0.027,0.021,0.017,0.014,0.011,0.009,0.008,0.006,0.005,0.005,0.004,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGOK5803222,CGOK587100114,OK,5871,41,-1,3,RED FORK_OK_ALFALFA,8500,42,0,0,0,179,0.435356201,0.274406332,0.10817942,0.044854881,0.137203166,0,0,0,0,0,160,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,64871.04,10,58,1,0,0,0,402,106,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0.145,0.028,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
