"! This is the itech input file read by the industrial module; this file is made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! using the python programs-in L:\mid\kpe\git\nems_idm, periodically committed to git --  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! output file:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! Hitech a repeat of the original values to ensure same form ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! New features:  feedstock step_number 6 for non-bulk chemical industries with feedstocks--variables below ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! IDM_industry,region,step_number,fuel_number,UEC_X_2018,UEC_X_2050,TPC_X,UEC_NEW_2018,UEC_NEW_2050,TPC_NEW ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,,
6,4,1,12,0.00099,0.00086,-0.00449,0.00089,0.00071,-0.00673
6,4,1,14,0.08377,0.07251,-0.00450,0.07539,0.06070,-0.00675
6,4,1,17,0.04840,0.03495,0.00000,0.04840,0.03495,0.00000
6,4,1,22,0.00417,0.00361,0.00000,0.00417,0.00361,0.00000
7,1,1,1,0.02923,0.02729,-0.00215,0.02728,0.04777,0.01767
7,1,1,3,0.34907,0.29222,-0.00554,0.29226,0.18912,-0.01351
7,1,1,31,0.86108,0.64999,-0.00875,0.51994,0.38632,-0.00924
7,1,2,1,0.07308,0.05460,-0.00907,0.06510,0.04954,-0.00850
7,1,2,3,0.00090,0.00078,-0.00440,0.00081,0.00068,-0.00557
7,1,3,1,0.49693,0.45443,-0.00279,0.48891,0.44681,-0.00281
7,1,3,3,0.03580,0.03099,-0.00450,0.03228,0.02735,-0.00516
7,1,3,11,0.00029,0.00024,-0.00529,0.00025,0.00020,-0.00675
7,1,3,12,0.00007,0.00006,-0.00457,0.00007,0.00006,-0.00695
7,1,4,1,0.00073,0.00057,-0.00767,0.00071,0.00045,-0.01380
7,1,5,1,0.01462,0.01462,0.00000,0.01420,0.01420,0.00000
7,1,5,3,0.02685,0.02685,0.00000,0.02539,0.02539,0.00000
7,1,5,12,0.00010,0.00010,0.00000,0.00009,0.00009,0.00000
7,1,6,22,0.19466,0.19466,0.00000,0.19466,0.19466,0.00000
7,1,7,1,0.01240,0.00969,-0.00767,0.01205,0.01391,0.00449
7,1,7,3,0.08353,0.08353,0.00000,0.08318,0.05407,-0.01337
7,1,7,31,0.13996,0.13221,-0.00178,0.13939,0.12907,-0.00240
7,1,8,1,0.07440,0.06949,-0.00213,0.07348,0.06820,-0.00233
7,1,9,1,0.08680,0.06784,-0.00767,0.08545,0.09550,0.00348
7,1,9,3,0.00380,0.00318,-0.00553,0.00359,0.00187,-0.02023
7,1,9,12,0.00003,0.00003,-0.00453,0.00002,0.00002,-0.00675
7,1,10,1,0.00031,0.00029,-0.00213,0.00031,0.00028,-0.00233
7,1,11,1,0.00062,0.00062,0.00000,0.00031,0.00031,0.00000
7,1,12,22,0.04378,0.04378,0.00000,0.04378,0.04378,0.00000
7,1,13,1,0.01422,0.01150,-0.00661,0.02259,0.02579,0.00414
7,1,13,3,0.10887,0.09117,-0.00553,0.06387,0.04130,-0.01353
7,1,13,31,0.31103,0.29464,-0.00169,0.31071,0.28780,-0.00239
7,1,14,1,0.28444,0.28444,0.00000,0.14204,0.14204,0.00000
7,1,15,1,0.22044,0.20590,-0.00213,0.21683,0.20123,-0.00233
7,1,15,3,0.00871,0.00825,-0.00170,0.00870,0.00806,-0.00239
7,1,15,11,0.00014,0.00012,-0.00469,0.00012,0.00009,-0.00675
