MNUMYR,MNUMNR,M24,M4,M3,Gen45VDataByTech
46,7,24,1,1,502.1
46,7,24,1,3,300.07
46,7,24,2,1,704.58
46,7,24,2,2,4.16
46,7,24,2,3,562.58
46,7,24,3,1,424.42
46,7,24,3,3,257.55
46,7,24,4,1,974.93
46,7,24,4,2,2.94
46,7,24,4,3,569.43
46,8,1,1,1,279.06
46,8,1,1,2,0.02
46,8,1,1,3,3.22
46,8,1,2,1,336.51
46,8,1,2,2,0.05
46,8,1,2,3,6.34
46,8,1,3,1,210.95
46,8,1,3,2,0.02
46,8,1,3,3,3.16
46,8,1,4,1,569.76
46,8,1,4,2,0.04
46,8,1,4,3,6.36
46,8,2,1,1,274.28
46,8,2,1,2,0.04
46,8,2,1,3,3.22
46,8,2,2,1,324.49
46,8,2,2,2,0.09
46,8,2,2,3,6.34
46,8,2,3,1,207.58
46,8,2,3,2,0.04
46,8,2,3,3,3.16
46,8,2,4,1,564.59
46,8,2,4,3,6.36
46,8,3,1,1,269.99
46,8,3,1,3,3.22
46,8,3,2,1,311.77
46,8,3,2,2,0.02
46,8,3,2,3,6.34
46,8,3,3,1,205.3
46,8,3,3,3,3.16
46,8,3,4,1,560.57
46,8,3,4,3,6.36
46,8,4,1,1,265.23
46,8,4,1,3,3.22
46,8,4,2,1,299.66
46,8,4,2,3,6.34
46,8,4,3,1,202.99
46,8,4,3,3,3.16
46,8,4,4,1,557.05
46,8,4,4,3,6.36
46,8,5,1,1,262.26
46,8,5,1,3,3.22
46,8,5,2,1,288.06
46,8,5,2,3,6.34
46,8,5,3,1,200.37
46,8,5,3,3,3.16
46,8,5,4,1,554.91
46,8,5,4,3,6.36
46,8,6,1,1,259.42
46,8,6,1,2,0.04
46,8,6,1,3,3.22
46,8,6,2,1,277.37
46,8,6,2,2,0.64
46,8,6,2,3,6.34
46,8,6,3,1,199.12
46,8,6,3,3,3.16
46,8,6,4,1,552.26
46,8,6,4,3,6.36
46,8,7,1,1,256.57
46,8,7,1,2,0.6
46,8,7,1,3,3.22
46,8,7,2,1,261.4
46,8,7,2,2,2.55
46,8,7,2,3,6.34
46,8,7,3,1,198.38
46,8,7,3,2,0.56
46,8,7,3,3,3.16
46,8,7,4,1,550.34
46,8,7,4,3,6.36
46,8,8,1,1,248.05
46,8,8,1,2,2.45
46,8,8,1,3,3.22
46,8,8,2,1,241.16
46,8,8,2,2,6.4
46,8,8,2,3,6.34
46,8,8,3,1,194.9
46,8,8,3,2,2.45
46,8,8,3,3,3.16
46,8,8,4,1,549.39
46,8,8,4,2,1.58
46,8,8,4,3,6.36
46,8,9,1,1,236.32
46,8,9,1,2,4.46
46,8,9,1,3,3.22
46,8,9,2,1,225.92
46,8,9,2,2,9.88
46,8,9,2,3,6.34
46,8,9,3,1,187.3
46,8,9,3,2,4.66
46,8,9,3,3,3.16
46,8,9,4,1,540.89
46,8,9,4,2,5.83
46,8,9,4,3,6.36
46,8,10,1,1,226.84
46,8,10,1,2,5.98
46,8,10,1,3,3.22
46,8,10,2,1,220.28
46,8,10,2,2,13.28
46,8,10,2,3,6.34
46,8,10,3,1,178.36
46,8,10,3,2,6.02
46,8,10,3,3,3.16
46,8,10,4,1,518.61
46,8,10,4,2,9.43
46,8,10,4,3,6.36
46,8,11,1,1,222.42
46,8,11,1,2,7.25
46,8,11,1,3,3.22
46,8,11,2,1,227.41
46,8,11,2,2,14.92
46,8,11,2,3,6.34
46,8,11,3,1,173.34
46,8,11,3,2,6.8
46,8,11,3,3,3.16
46,8,11,4,1,497.07
46,8,11,4,2,11.42
46,8,11,4,3,6.36
46,8,12,1,1,222.31
46,8,12,1,2,7.61
46,8,12,1,3,3.22
46,8,12,2,1,245.64
46,8,12,2,2,14.86
46,8,12,2,3,6.34
46,8,12,3,1,172.4
46,8,12,3,2,6.98
46,8,12,3,3,3.16
46,8,12,4,1,482.29
46,8,12,4,2,12.06
46,8,12,4,3,6.36
46,8,13,1,1,226.13
46,8,13,1,2,7.42
46,8,13,1,3,3.22
46,8,13,2,1,274.73
46,8,13,2,2,14.25
46,8,13,2,3,6.34
46,8,13,3,1,175.58
46,8,13,3,2,6.85
46,8,13,3,3,3.16
46,8,13,4,1,478.01
46,8,13,4,2,12.05
46,8,13,4,3,6.36
46,8,14,1,1,233.25
46,8,14,1,2,7.32
46,8,14,1,3,3.22
46,8,14,2,1,310.66
46,8,14,2,2,14.04
46,8,14,2,3,6.34
46,8,14,3,1,182.7
46,8,14,3,2,6.39
46,8,14,3,3,3.16
46,8,14,4,1,480.06
46,8,14,4,2,11.17
46,8,14,4,3,6.36
46,8,15,1,1,242.78
46,8,15,1,2,5.97
46,8,15,1,3,3.22
46,8,15,2,1,348.44
46,8,15,2,2,11.96
46,8,15,2,3,6.34
46,8,15,3,1,190.27
46,8,15,3,2,5.35
46,8,15,3,3,3.16
46,8,15,4,1,487.49
46,8,15,4,2,9.03
46,8,15,4,3,6.36
46,8,16,1,1,251.21
46,8,16,1,2,4.13
46,8,16,1,3,3.22
46,8,16,2,1,377.11
46,8,16,2,2,8.85
46,8,16,2,3,6.34
46,8,16,3,1,199.27
46,8,16,3,2,3.57
46,8,16,3,3,3.16
46,8,16,4,1,500.33
46,8,16,4,2,5.71
46,8,16,4,3,6.36
46,8,17,1,1,259.01
46,8,17,1,2,2.32
46,8,17,1,3,3.22
46,8,17,2,1,392.86
46,8,17,2,2,5.52
46,8,17,2,3,6.34
46,8,17,3,1,207.42
46,8,17,3,2,1.6
46,8,17,3,3,3.16
46,8,17,4,1,521.44
46,8,17,4,2,1.5
46,8,17,4,3,6.36
46,8,18,1,1,266.46
46,8,18,1,2,0.7
46,8,18,1,3,3.22
46,8,18,2,1,400.34
46,8,18,2,2,2.47
46,8,18,2,3,6.34
46,8,18,3,1,214.75
46,8,18,3,2,0.23
46,8,18,3,3,3.16
46,8,18,4,1,544.75
46,8,18,4,2,0.15
46,8,18,4,3,6.36
46,8,19,1,1,272.74
46,8,19,1,2,0.07
46,8,19,1,3,3.22
46,8,19,2,1,399.79
46,8,19,2,2,0.65
46,8,19,2,3,6.34
46,8,19,3,1,221.9
46,8,19,3,2,0.01
46,8,19,3,3,3.16
46,8,19,4,1,562.23
46,8,19,4,2,0.12
46,8,19,4,3,6.36
46,8,20,1,1,278.61
46,8,20,1,2,0.04
46,8,20,1,3,3.22
46,8,20,2,1,397.66
46,8,20,2,2,0.01
46,8,20,2,3,6.34
46,8,20,3,1,223.9
46,8,20,3,2,0.03
46,8,20,3,3,3.16
46,8,20,4,1,571.75
46,8,20,4,2,0.09
46,8,20,4,3,6.36
46,8,21,1,1,282.91
46,8,21,1,2,0.02
46,8,21,1,3,3.22
46,8,21,2,1,389.04
46,8,21,2,2,0.01
46,8,21,2,3,6.34
46,8,21,3,1,223.71
46,8,21,3,3,3.16
46,8,21,4,1,576.63
46,8,21,4,3,6.36
46,8,22,1,1,285.02
46,8,22,1,2,0.01
46,8,22,1,3,3.22
46,8,22,2,1,376.09
46,8,22,2,2,0.05
46,8,22,2,3,6.34
46,8,22,3,1,222.87
46,8,22,3,2,0.01
46,8,22,3,3,3.16
46,8,22,4,1,577.59
46,8,22,4,2,0.01
46,8,22,4,3,6.36
46,8,23,1,1,283.49
46,8,23,1,3,3.22
46,8,23,2,1,362.81
46,8,23,2,2,0.02
46,8,23,2,3,6.34
46,8,23,3,1,219.15
46,8,23,3,2,0.01
46,8,23,3,3,3.16
46,8,23,4,1,577.72
46,8,23,4,3,6.36
46,8,24,1,1,279.82
46,8,24,1,3,3.22
46,8,24,2,1,350.03
46,8,24,2,2,0.05
46,8,24,2,3,6.34
46,8,24,3,1,216.17
46,8,24,3,2,0.02
46,8,24,3,3,3.16
46,8,24,4,1,574.79
46,8,24,4,2,0.02
46,8,24,4,3,6.36
46,9,1,1,1,96.64
46,9,1,1,2,2.6
46,9,1,1,3,427.97
46,9,1,2,1,125
46,9,1,2,3,854.55
46,9,1,3,1,78.43
46,9,1,3,3,398.28
46,9,1,4,1,194.51
46,9,1,4,2,3.31
46,9,1,4,3,852.94
46,9,2,1,1,95.19
46,9,2,1,2,2.6
46,9,2,1,3,427.95
46,9,2,2,1,125.7
46,9,2,2,2,5.36
46,9,2,2,3,860.94
46,9,2,3,1,77.91
46,9,2,3,3,411.53
46,9,2,4,1,192.95
46,9,2,4,3,851.68
46,9,3,1,1,91.94
46,9,3,1,3,427.45
46,9,3,2,1,126.58
46,9,3,2,3,851.81
46,9,3,3,1,76.4
46,9,3,3,3,397.98
46,9,3,4,1,191.88
46,9,3,4,3,837.76
46,9,4,1,1,89.89
46,9,4,1,3,427.06
46,9,4,2,1,126.4
46,9,4,2,3,842.24
46,9,4,3,1,76.47
46,9,4,3,3,397.56
46,9,4,4,1,190.32
46,9,4,4,3,825.17
46,9,5,1,1,89.98
46,9,5,1,3,426.46
46,9,5,2,1,125.14
46,9,5,2,2,0.09
46,9,5,2,3,810.98
46,9,5,3,1,77.42
46,9,5,3,3,396.97
46,9,5,4,1,188.54
46,9,5,4,3,813.28
46,9,6,1,1,89.91
46,9,6,1,2,0.61
46,9,6,1,3,426.46
46,9,6,2,1,121.46
46,9,6,2,2,13.29
46,9,6,2,3,846.58
46,9,6,3,1,77.96
46,9,6,3,3,397.02
46,9,6,4,1,186.44
46,9,6,4,3,819.25
46,9,7,1,1,86.94
46,9,7,1,2,12.93
46,9,7,1,3,426.82
46,9,7,2,1,93.82
46,9,7,2,2,58.84
46,9,7,2,3,868.43
46,9,7,3,1,77.49
46,9,7,3,2,10.27
46,9,7,3,3,397.54
46,9,7,4,1,184.67
46,9,7,4,2,0.17
46,9,7,4,3,846.52
46,9,8,1,1,74.31
46,9,8,1,2,55.93
46,9,8,1,3,427.31
46,9,8,2,1,67.42
46,9,8,2,2,147.61
46,9,8,2,3,866.73
46,9,8,3,1,68.13
46,9,8,3,2,52.96
46,9,8,3,3,399.87
46,9,8,4,1,182.55
46,9,8,4,2,20.08
46,9,8,4,3,851.78
46,9,9,1,1,64.82
46,9,9,1,2,104.25
46,9,9,1,3,400.82
46,9,9,2,1,69.21
46,9,9,2,2,232.14
46,9,9,2,3,795.6
46,9,9,3,1,53.22
46,9,9,3,2,98.36
46,9,9,3,3,377.73
46,9,9,4,1,172.39
46,9,9,4,2,105.2
46,9,9,4,3,807.35
46,9,10,1,1,63.25
46,9,10,1,2,145.67
46,9,10,1,3,341.82
46,9,10,2,1,76.59
46,9,10,2,2,300.94
46,9,10,2,3,665.13
46,9,10,3,1,47.89
46,9,10,3,2,131.83
46,9,10,3,3,365
46,9,10,4,1,149.47
46,9,10,4,2,179.82
46,9,10,4,3,732.84
46,9,11,1,1,64.9
46,9,11,1,2,171.14
46,9,11,1,3,297.8
46,9,11,2,1,83.59
46,9,11,2,2,340.34
46,9,11,2,3,644.77
46,9,11,3,1,48.92
46,9,11,3,2,143.58
46,9,11,3,3,332.24
46,9,11,4,1,137.67
46,9,11,4,2,222.44
46,9,11,4,3,734.63
46,9,12,1,1,66.99
46,9,12,1,2,180.33
46,9,12,1,3,316.43
46,9,12,2,1,90.83
46,9,12,2,2,352.12
46,9,12,2,3,672.46
46,9,12,3,1,51.09
46,9,12,3,2,150.57
46,9,12,3,3,332.26
46,9,12,4,1,136.17
46,9,12,4,2,239.08
46,9,12,4,3,635.53
46,9,13,1,1,68.42
46,9,13,1,2,180.31
46,9,13,1,3,330.02
46,9,13,2,1,98.22
46,9,13,2,2,351.57
46,9,13,2,3,692.77
46,9,13,3,1,53.51
46,9,13,3,2,144.85
46,9,13,3,3,332.27
46,9,13,4,1,137.79
46,9,13,4,2,241.21
46,9,13,4,3,624.55
46,9,14,1,1,71.06
46,9,14,1,2,166.97
46,9,14,1,3,315.16
46,9,14,2,1,103.01
46,9,14,2,2,332.05
46,9,14,2,3,753.88
46,9,14,3,1,55.68
46,9,14,3,2,133.6
46,9,14,3,3,332.24
46,9,14,4,1,140.17
46,9,14,4,2,219.15
46,9,14,4,3,641.63
46,9,15,1,1,72.92
46,9,15,1,2,145.35
46,9,15,1,3,284.42
46,9,15,2,1,107.34
46,9,15,2,2,287.9
46,9,15,2,3,785.31
46,9,15,3,1,58.71
46,9,15,3,2,113.96
46,9,15,3,3,342.8
46,9,15,4,1,142.07
46,9,15,4,2,179.08
46,9,15,4,3,727.66
46,9,16,1,1,74.66
46,9,16,1,2,104.57
46,9,16,1,3,381.22
46,9,16,2,1,104.09
46,9,16,2,2,238.07
46,9,16,2,3,796.38
46,9,16,3,1,57.37
46,9,16,3,2,82.65
46,9,16,3,3,379.42
46,9,16,4,1,146.21
46,9,16,4,2,116.66
46,9,16,4,3,784.3
46,9,17,1,1,74.44
46,9,17,1,2,65.79
46,9,17,1,3,415.38
46,9,17,2,1,101.43
46,9,17,2,2,161.34
46,9,17,2,3,875.19
46,9,17,3,1,56.06
46,9,17,3,2,48.12
46,9,17,3,3,422.55
46,9,17,4,1,162.09
46,9,17,4,2,40.96
46,9,17,4,3,853.07
46,9,18,1,1,76.92
46,9,18,1,2,28.58
46,9,18,1,3,428.29
46,9,18,2,1,89.88
46,9,18,2,2,88.1
46,9,18,2,3,876.96
46,9,18,3,1,62.84
46,9,18,3,2,14.42
46,9,18,3,3,422.91
46,9,18,4,1,182.97
46,9,18,4,2,15.22
46,9,18,4,3,857.73
46,9,19,1,1,89.03
46,9,19,1,2,8.2
46,9,19,1,3,428.34
46,9,19,2,1,88.53
46,9,19,2,2,31.9
46,9,19,2,3,876.2
46,9,19,3,1,74.88
46,9,19,3,2,5.97
46,9,19,3,3,422.96
46,9,19,4,1,196.15
46,9,19,4,2,12.9
46,9,19,4,3,854.86
46,9,20,1,1,97.6
46,9,20,1,2,3.56
46,9,20,1,3,428.27
46,9,20,2,1,114.5
46,9,20,2,2,4.08
46,9,20,2,3,875.33
46,9,20,3,1,81.92
46,9,20,3,2,5.95
46,9,20,3,3,423.01
46,9,20,4,1,201.23
46,9,20,4,2,5.93
46,9,20,4,3,854.09
46,9,21,1,1,100.27
46,9,21,1,2,3.56
46,9,21,1,3,428.38
46,9,21,2,1,128.61
46,9,21,2,2,7.52
46,9,21,2,3,875.62
46,9,21,3,1,82.69
46,9,21,3,2,2.27
46,9,21,3,3,422.92
46,9,21,4,1,202.95
46,9,21,4,2,2.36
46,9,21,4,3,853.58
46,9,22,1,1,102
46,9,22,1,3,427.98
46,9,22,2,1,130.29
46,9,22,2,2,0.96
46,9,22,2,3,875.57
46,9,22,3,1,82.26
46,9,22,3,2,1.31
46,9,22,3,3,422.44
46,9,22,4,1,202.43
46,9,22,4,3,852.75
46,9,23,1,1,101.73
46,9,23,1,2,1.07
46,9,23,1,3,427.97
46,9,23,2,1,130.36
46,9,23,2,2,4.53
46,9,23,2,3,875.58
46,9,23,3,1,82.04
46,9,23,3,2,1.31
46,9,23,3,3,422.4
46,9,23,4,1,198.97
46,9,23,4,2,5.91
46,9,23,4,3,852.69
46,9,24,1,1,99.85
46,9,24,1,2,1.07
46,9,24,1,3,427.95
46,9,24,2,1,127.97
46,9,24,2,2,7.63
46,9,24,2,3,875.31
46,9,24,3,1,80.84
46,9,24,3,3,422.34
46,9,24,4,1,195.34
46,9,24,4,2,2.6
46,9,24,4,3,852.62
46,10,1,1,1,488.4
46,10,1,1,3,810.2
46,10,1,2,1,600.25
46,10,1,2,3,1590.95
46,10,1,3,1,366.15
46,10,1,3,3,780.07
46,10,1,4,1,950.86
46,10,1,4,3,1608.58
46,10,2,1,1,476.02
46,10,2,1,3,809.82
46,10,2,2,1,573.06
46,10,2,2,2,0.16
46,10,2,2,3,1611.75
46,10,2,3,1,358.8
46,10,2,3,3,779.62
46,10,2,4,1,941.34
46,10,2,4,3,1606.5
46,10,3,1,1,463.37
46,10,3,1,3,812.48
46,10,3,2,1,548.15
46,10,3,2,3,1603.85
46,10,3,3,1,353.21
46,10,3,3,3,777.94
46,10,3,4,1,931.94
46,10,3,4,3,1603.74
46,10,4,1,1,448.16
46,10,4,1,3,811.16
46,10,4,2,1,523.43
46,10,4,2,3,1577.53
46,10,4,3,1,352.77
46,10,4,3,3,772.93
46,10,4,4,1,925.3
46,10,4,4,3,1595.4
46,10,5,1,1,437.72
46,10,5,1,3,783.82
46,10,5,2,1,498.83
46,10,5,2,3,1538.97
46,10,5,3,1,348.8
46,10,5,3,3,747
46,10,5,4,1,913.9
46,10,5,4,3,1548.6
46,10,6,1,1,433.87
46,10,6,1,2,0.75
46,10,6,1,3,811.6
46,10,6,2,1,464.5
46,10,6,2,2,35.11
46,10,6,2,3,1559.36
46,10,6,3,1,344.93
46,10,6,3,3,760.02
46,10,6,4,1,903.63
46,10,6,4,3,1557.8
46,10,7,1,1,412.81
46,10,7,1,2,38.28
46,10,7,1,3,813.3
46,10,7,2,1,353.51
46,10,7,2,2,186.45
46,10,7,2,3,1584.95
46,10,7,3,1,336.5
46,10,7,3,2,31.86
46,10,7,3,3,777.29
46,10,7,4,1,899.57
46,10,7,4,3,1607.12
46,10,8,1,1,365.87
46,10,8,1,2,200.16
46,10,8,1,3,799.46
46,10,8,2,1,283.59
46,10,8,2,2,538.55
46,10,8,2,3,1590.82
46,10,8,3,1,294.97
46,10,8,3,2,211.87
46,10,8,3,3,751.69
46,10,8,4,1,891.36
46,10,8,4,2,104.59
46,10,8,4,3,1633.06
46,10,9,1,1,337.73
46,10,9,1,2,395.5
46,10,9,1,3,653.31
46,10,9,2,1,270.2
46,10,9,2,2,896.21
46,10,9,2,3,1528.58
46,10,9,3,1,250.98
46,10,9,3,2,409.59
46,10,9,3,3,753.66
46,10,9,4,1,825.64
46,10,9,4,2,500.95
46,10,9,4,3,1582.52
46,10,10,1,1,323.41
46,10,10,1,2,560.81
46,10,10,1,3,536.64
46,10,10,2,1,273.26
46,10,10,2,2,1195.81
46,10,10,2,3,1505.35
46,10,10,3,1,234.88
46,10,10,3,2,563.74
46,10,10,3,3,736.83
46,10,10,4,1,732.01
46,10,10,4,2,835.04
46,10,10,4,3,1521.95
46,10,11,1,1,324.79
46,10,11,1,2,678.66
46,10,11,1,3,360.07
46,10,11,2,1,287.04
46,10,11,2,2,1389.77
46,10,11,2,3,1427.32
46,10,11,3,1,232.94
46,10,11,3,2,661.58
46,10,11,3,3,720.46
46,10,11,4,1,690.44
46,10,11,4,2,1040.05
46,10,11,4,3,1517.57
46,10,12,1,1,330.66
46,10,12,1,2,732.21
46,10,12,1,3,191.16
46,10,12,2,1,319.02
46,10,12,2,2,1486.7
46,10,12,2,3,1379.43
46,10,12,3,1,237.85
46,10,12,3,2,693.42
46,10,12,3,3,705.22
46,10,12,4,1,680.54
46,10,12,4,2,1181.13
46,10,12,4,3,1489.31
46,10,13,1,1,343.03
46,10,13,1,2,736.12
46,10,13,1,3,126.49
46,10,13,2,1,366.67
46,10,13,2,2,1463.08
46,10,13,2,3,1380.33
46,10,13,3,1,243.47
46,10,13,3,2,685.97
46,10,13,3,3,680.13
46,10,13,4,1,685.98
46,10,13,4,2,1197.61
46,10,13,4,3,1409.48
46,10,14,1,1,359.63
46,10,14,1,2,695.68
46,10,14,1,3,177.1
46,10,14,2,1,420.26
46,10,14,2,2,1411.41
46,10,14,2,3,1391.33
46,10,14,3,1,257.19
46,10,14,3,2,630.63
46,10,14,3,3,688.33
46,10,14,4,1,699.69
46,10,14,4,2,1108.73
46,10,14,4,3,1434.23
46,10,15,1,1,379.14
46,10,15,1,2,614.6
46,10,15,1,3,341.23
46,10,15,2,1,472.23
46,10,15,2,2,1244.81
46,10,15,2,3,1464.14
46,10,15,3,1,269.19
46,10,15,3,2,542.84
46,10,15,3,3,713.33
46,10,15,4,1,714.65
46,10,15,4,2,934.15
46,10,15,4,3,1482.76
46,10,16,1,1,398.72
46,10,16,1,2,470.22
46,10,16,1,3,537.5
46,10,16,2,1,505.06
46,10,16,2,2,987.79
46,10,16,2,3,1533.45
46,10,16,3,1,280.4
46,10,16,3,2,384.86
46,10,16,3,3,738.24
46,10,16,4,1,729.5
46,10,16,4,2,624.36
46,10,16,4,3,1537.48
46,10,17,1,1,408.65
46,10,17,1,2,287.67
46,10,17,1,3,712.26
46,10,17,2,1,531.52
46,10,17,2,2,661.85
46,10,17,2,3,1615.77
46,10,17,3,1,292.19
46,10,17,3,2,208.24
46,10,17,3,3,784.23
46,10,17,4,1,786
46,10,17,4,2,242.8
46,10,17,4,3,1623.01
46,10,18,1,1,419.17
46,10,18,1,2,98.76
46,10,18,1,3,817.96
46,10,18,2,1,539.29
46,10,18,2,2,308.85
46,10,18,2,3,1624.47
46,10,18,3,1,325.33
46,10,18,3,2,40.65
46,10,18,3,3,789.49
46,10,18,4,1,870.41
46,10,18,4,2,13.95
46,10,18,4,3,1642.41
46,10,19,1,1,454.37
46,10,19,1,2,5.78
46,10,19,1,3,818.2
46,10,19,2,1,568.02
46,10,19,2,2,76.79
46,10,19,2,3,1639.61
46,10,19,3,1,366.21
46,10,19,3,2,1.16
46,10,19,3,3,787.84
46,10,19,4,1,917.7
46,10,19,4,2,1.92
46,10,19,4,3,1636.66
46,10,20,1,1,486.57
46,10,20,1,2,1.08
46,10,20,1,3,818.19
46,10,20,2,1,627.16
46,10,20,2,2,4.54
46,10,20,2,3,1631.03
46,10,20,3,1,383.29
46,10,20,3,2,1.08
46,10,20,3,3,783.46
46,10,20,4,1,940.09
46,10,20,4,2,1.76
46,10,20,4,3,1624.18
46,10,21,1,1,501.13
46,10,21,1,2,0.53
46,10,21,1,3,818.29
46,10,21,2,1,662.23
46,10,21,2,2,2.01
46,10,21,2,3,1612.31
46,10,21,3,1,394.09
46,10,21,3,2,0.53
46,10,21,3,3,783.18
46,10,21,4,1,956
46,10,21,4,3,1621.43
46,10,22,1,1,504.52
46,10,22,1,3,815.01
46,10,22,2,1,656.86
46,10,22,2,3,1612.42
46,10,22,3,1,394.36
46,10,22,3,3,779.34
46,10,22,4,1,959.02
46,10,22,4,3,1616.83
46,10,23,1,1,502.85
46,10,23,1,3,811.94
46,10,23,2,1,637.39
46,10,23,2,3,1622.74
46,10,23,3,1,389.77
46,10,23,3,3,781.3
46,10,23,4,1,960.52
46,10,23,4,3,1613.73
46,10,24,1,1,495.32
46,10,24,1,3,814.25
46,10,24,2,1,616.29
46,10,24,2,3,1615.17
46,10,24,3,1,379.01
46,10,24,3,3,765.88
46,10,24,4,1,956.27
46,10,24,4,3,1608.16
46,11,1,1,1,905.59
46,11,1,1,3,397.26
46,11,1,2,1,1518.18
46,11,1,2,3,786.95
46,11,1,3,1,661.49
46,11,1,3,3,371.47
46,11,1,4,1,1944.9
46,11,1,4,3,801.65
46,11,2,1,1,884.65
46,11,2,1,3,400.92
46,11,2,2,1,1475.24
46,11,2,2,3,800.76
46,11,2,3,1,635.2
46,11,2,3,3,383.45
46,11,2,4,1,1904.32
46,11,2,4,3,800.9
46,11,3,1,1,865.67
46,11,3,1,3,396.75
46,11,3,2,1,1459.14
46,11,3,2,3,781.26
46,11,3,3,1,610.1
46,11,3,3,3,370.31
46,11,3,4,1,1878.19
46,11,3,4,3,800.1
46,11,4,1,1,842.74
46,11,4,1,3,396.6
46,11,4,2,1,1428.54
46,11,4,2,3,773.84
46,11,4,3,1,590.43
46,11,4,3,3,369.93
46,11,4,4,1,1853.26
46,11,4,4,3,788.54
46,11,5,1,1,830.03
46,11,5,1,3,400
46,11,5,2,1,1385.11
46,11,5,2,3,763.82
46,11,5,3,1,562.14
46,11,5,3,3,358.83
46,11,5,4,1,1843.59
46,11,5,4,3,762.86
46,11,6,1,1,821.5
46,11,6,1,2,0.14
46,11,6,1,3,402.67
46,11,6,2,1,1371.14
46,11,6,2,2,29.49
46,11,6,2,3,776.66
46,11,6,3,1,546.8
46,11,6,3,3,382.64
46,11,6,4,1,1846.33
46,11,6,4,3,772.8
46,11,7,1,1,813.91
46,11,7,1,2,42.64
46,11,7,1,3,407.95
46,11,7,2,1,1218.12
46,11,7,2,2,239.22
46,11,7,2,3,809.8
46,11,7,3,1,519.51
46,11,7,3,2,22.47
46,11,7,3,3,383.48
46,11,7,4,1,1849.89
46,11,7,4,3,807.51
46,11,8,1,1,794.88
46,11,8,1,2,282.75
46,11,8,1,3,391.85
46,11,8,2,1,877.88
46,11,8,2,2,875.68
46,11,8,2,3,790.16
46,11,8,3,1,399.58
46,11,8,3,2,305.23
46,11,8,3,3,366.34
46,11,8,4,1,1837.74
46,11,8,4,2,85.21
46,11,8,4,3,822.19
46,11,9,1,1,715.65
46,11,9,1,2,673.74
46,11,9,1,3,301.86
46,11,9,2,1,734.06
46,11,9,2,2,1643.66
46,11,9,2,3,741.09
46,11,9,3,1,240.23
46,11,9,3,2,734.33
46,11,9,3,3,348.15
46,11,9,4,1,1729.85
46,11,9,4,2,715.85
46,11,9,4,3,764.77
46,11,10,1,1,624.21
46,11,10,1,2,1057.62
46,11,10,1,3,211.68
46,11,10,2,1,759.58
46,11,10,2,2,2322.76
46,11,10,2,3,697.49
46,11,10,3,1,204.54
46,11,10,3,2,1084.56
46,11,10,3,3,336.7
46,11,10,4,1,1450.55
46,11,10,4,2,1409.38
46,11,10,4,3,677.62
46,11,11,1,1,592.32
46,11,11,1,2,1315.67
46,11,11,1,3,125.71
46,11,11,2,1,832.01
46,11,11,2,2,2802.76
46,11,11,2,3,657.88
46,11,11,3,1,222.55
46,11,11,3,2,1307.16
46,11,11,3,3,281.63
46,11,11,4,1,1307.54
46,11,11,4,2,1913.15
46,11,11,4,3,609.54
46,11,12,1,1,592.28
46,11,12,1,2,1449.75
46,11,12,1,3,51.83
46,11,12,2,1,908.11
46,11,12,2,2,3031.17
46,11,12,2,3,618.37
46,11,12,3,1,236.87
46,11,12,3,2,1410.28
46,11,12,3,3,219.23
46,11,12,4,1,1306.71
46,11,12,4,2,2192.92
46,11,12,4,3,497.84
46,11,13,1,1,616.91
46,11,13,1,2,1480.99
46,11,13,1,3,18.52
46,11,13,2,1,977.32
46,11,13,2,2,3067.79
46,11,13,2,3,590.45
46,11,13,3,1,257.12
46,11,13,3,2,1444.21
46,11,13,3,3,185.5
46,11,13,4,1,1344.13
46,11,13,4,2,2297.23
46,11,13,4,3,386.03
46,11,14,1,1,634.97
46,11,14,1,2,1444.04
46,11,14,1,3,41.37
46,11,14,2,1,1017.43
46,11,14,2,2,3011.17
46,11,14,2,3,619.1
46,11,14,3,1,280.13
46,11,14,3,2,1382.32
46,11,14,3,3,236.96
46,11,14,4,1,1388.04
46,11,14,4,2,2174.03
46,11,14,4,3,402.95
46,11,15,1,1,658.51
46,11,15,1,2,1317.34
46,11,15,1,3,126.86
46,11,15,2,1,1067.12
46,11,15,2,2,2721.17
46,11,15,2,3,654.03
46,11,15,3,1,310.87
46,11,15,3,2,1200.43
46,11,15,3,3,293.29
46,11,15,4,1,1432.94
46,11,15,4,2,1879.43
46,11,15,4,3,514.65
46,11,16,1,1,676.77
46,11,16,1,2,1017.92
46,11,16,1,3,212.84
46,11,16,2,1,1100.05
46,11,16,2,2,2223.74
46,11,16,2,3,699.59
46,11,16,3,1,338.72
46,11,16,3,2,907.67
46,11,16,3,3,348.51
46,11,16,4,1,1467.59
46,11,16,4,2,1376.83
46,11,16,4,3,656.28
46,11,17,1,1,703.93
46,11,17,1,2,668.54
46,11,17,1,3,307
46,11,17,2,1,1122.32
46,11,17,2,2,1591.2
46,11,17,2,3,804.88
46,11,17,3,1,349.2
46,11,17,3,2,547.23
46,11,17,3,3,396.52
46,11,17,4,1,1492.71
46,11,17,4,2,704.67
46,11,17,4,3,803.06
46,11,18,1,1,741.26
46,11,18,1,2,301.73
46,11,18,1,3,408.7
46,11,18,2,1,1112.89
46,11,18,2,2,843.08
46,11,18,2,3,827.1
46,11,18,3,1,358.31
46,11,18,3,2,169.33
46,11,18,3,3,396.59
46,11,18,4,1,1638.08
