MNUMYR,MNUMNR,MNUMYRVIN,M3,GDS_Vintage45V
47,17,47,3,0.0032
47,18,34,1,0.0559
47,18,34,2,0.0032
47,18,35,3,0.0037
47,18,36,1,0.014
47,18,36,2,0.9092
47,18,36,3,0.0044
47,18,37,1,0.0494
47,18,37,3,0.0038
47,18,38,1,0.0955
47,18,38,3,0.0036
47,18,39,1,0.0496
47,18,39,3,0.0037
47,18,40,1,0.1702
47,18,40,3,0.0039
47,18,41,3,0.004
47,18,42,3,0.0041
47,18,43,3,0.0043
47,18,44,3,0.0035
47,18,45,3,0.0038
47,18,46,3,0.0041
47,18,47,2,0.0672
47,18,47,3,0.0718
47,19,34,2,0.0891
47,19,35,3,0.0002
47,19,36,1,0.0335
47,19,36,2,0.11
47,19,36,3,0.0002
47,19,37,1,0.094
47,19,37,3,0.0002
47,19,38,1,0.004
47,19,38,3,0.0002
47,19,39,1,0.1145
47,19,39,3,0.0002
47,19,40,1,0.2144
47,19,40,3,0.0002
47,19,41,1,0.0907
47,19,41,3,0.0002
47,19,42,1,0.0096
47,19,42,3,0.0002
47,19,43,1,0.0009
47,19,43,2,0.1641
47,19,43,3,0.0002
47,19,44,3,0.0002
47,19,45,3,0.0002
47,19,46,3,0.0002
47,19,47,1,0.0541
47,19,47,2,0.5922
47,19,47,3,0.0002
47,20,34,1,0.0134
47,20,34,2,0.1074
47,20,35,1,0.0091
47,20,35,2,0.1536
47,20,35,3,0.001
47,20,36,1,0.0107
47,20,36,2,0.0268
47,20,36,3,0.0012
47,20,37,1,0.1743
47,20,37,3,0.001
47,20,38,3,0.001
47,20,39,1,0.168
47,20,39,3,0.001
47,20,40,1,0.2464
47,20,40,3,0.0038
47,20,41,2,0.2482
47,20,41,3,0.0039
47,20,42,1,0.1448
47,20,42,2,0.0441
47,20,42,3,0.0039
47,20,43,1,0.0047
47,20,43,2,0.0702
47,20,43,3,0.0039
47,20,44,1,0.0024
47,20,44,2,0.0898
47,20,44,3,0.0075
47,20,45,3,0.005
47,20,46,3,0.0039
47,20,47,1,0.0067
47,20,47,2,0.0387
47,21,34,1,0.0157
47,21,34,2,0.0234
47,21,34,3,0.0002
47,21,35,1,0.014
47,21,35,2,0.0528
47,21,35,3,0.0004
47,21,36,1,0.0216
47,21,36,2,0.0053
47,21,36,3,0.0003
47,21,37,3,0.0003
47,21,38,2,0.0132
47,21,38,3,0.0002
47,21,39,1,0.0998
47,21,39,2,0.0652
47,21,39,3,0.0002
47,21,40,2,0.1753
47,21,40,3,0.0003
47,21,41,1,0.2542
47,21,41,2,0.053
47,21,41,3,0.0003
47,21,42,2,0.0945
47,21,42,3,0.0028
47,21,43,1,0.037
47,21,43,2,0.0664
47,21,43,3,0.0028
47,21,44,1,0.0241
47,21,44,2,0.1492
47,21,44,3,0.0028
47,21,45,3,0.0028
47,21,46,3,0.0028
47,21,47,1,0.298
47,21,47,2,0.1326
47,21,47,3,0.0028
47,22,34,2,0.0556
47,22,34,3,0.0019
47,22,35,1,0.0041
47,22,35,2,0.0475
47,22,35,3,0.0017
47,22,36,1,0.0024
47,22,36,2,0.0659
47,22,36,3,0.0009
47,22,37,3,0.0008
47,22,38,3,0.0099
47,22,39,3,0.0099
47,22,40,3,0.01
47,22,41,1,0.258
47,22,41,3,0.01
47,22,42,2,0.1746
47,22,42,3,0.01
47,22,43,1,0.0134
47,22,43,2,0.1
47,22,43,3,0.01
47,22,44,3,0.0099
47,22,45,1,0.0127
47,22,45,2,0.0482
47,22,45,3,0.0191
47,22,46,1,0.0373
47,22,46,2,0.1029
47,22,46,3,0.0191
47,22,47,2,0.0697
47,22,47,3,0.0283
47,23,34,1,0.0138
47,23,34,2,0.1843
47,23,34,3,0.0006
47,23,35,1,0.0248
47,23,35,2,0.0665
47,23,35,3,0.0002
47,23,36,1,0.0286
47,23,36,2,0.2025
47,23,36,3,0.0001
47,23,37,3,0.0001
47,23,38,3,0.0001
47,23,39,3,0.0001
47,23,40,3,0.0001
47,23,41,1,0.143
47,23,41,3,0.0001
47,23,42,3,0.0008
47,23,43,1,0.1695
47,23,43,2,0.0616
47,23,43,3,0.0014
47,23,44,3,0.0018
47,23,45,1,0.1407
47,23,45,2,0.5099
47,23,45,3,0.0017
47,23,46,3,0.0008
47,23,47,1,0.1082
47,23,47,3,0.002
47,24,34,1,0.0246
47,24,34,2,0.2425
47,24,35,1,0.0124
47,24,35,2,0.1956
47,24,35,3,0.0043
47,24,36,1,0.0311
47,24,36,2,0.0381
47,24,36,3,0.0051
47,24,37,1,0.0696
47,24,37,3,0.0044
47,24,38,1,0.1375
47,24,38,3,0.0042
47,24,39,1,0.1616
47,24,39,3,0.0043
47,24,40,1,0.1535
47,24,40,2,0.3518
47,24,40,3,0.0046
47,24,41,1,0.0285
47,24,41,3,0.0047
47,24,42,1,0.019
47,24,42,3,0.0049
47,24,43,1,0.0161
47,24,43,2,0.0288
47,24,43,3,0.005
47,24,44,3,0.0041
47,24,45,3,0.008
47,24,46,3,0.0047
47,24,47,1,0.0309
47,24,47,3,0.0049
47,25,34,2,0.1288
47,25,34,3,0.0077
47,25,35,1,0.0288
47,25,35,2,0.0502
47,25,35,3,0.0052
47,25,36,1,0.0004
47,25,36,2,0.0848
47,25,36,3,0.0004
47,25,37,3,0.0004
47,25,38,1,0.1367
47,25,38,3,0.0003
47,25,39,1,0.2545
47,25,39,3,0.0003
47,25,40,1,0.1479
47,25,40,3,0.0004
47,25,41,3,0.0004
47,25,42,3,0.0004
47,25,43,3,0.0004
47,25,44,1,0.1073
47,25,44,2,0.2784
47,25,44,3,0.0003
47,25,45,1,0.0022
47,25,45,2,0.2447
47,25,45,3,0.0004
47,25,46,2,0.1055
47,25,46,3,0.0117
47,25,47,1,0.0796
47,25,47,3,0.0231
48,1,34,1,0.0451
48,1,34,2,0.0986
48,1,35,1,0.021
48,1,35,2,0.2534
48,1,35,3,0.0013
48,1,36,1,0.0082
48,1,36,2,0.1569
48,1,36,3,0.0015
48,1,37,3,0.0013
48,1,38,3,0.0012
48,1,39,3,0.0013
48,1,40,2,0.0146
48,1,40,3,0.0013
48,1,41,1,0.0289
48,1,41,2,0.113
48,1,41,3,0.0014
48,1,42,1,0.1675
48,1,42,2,0.0992
48,1,42,3,0.0014
48,1,43,1,0.0087
48,1,43,2,0.012
48,1,43,3,0.0015
48,1,44,1,0.0182
48,1,44,2,0.0249
48,1,44,3,0.0012
48,1,45,1,0.0145
48,1,45,2,0.0178
48,1,45,3,0.0013
48,1,46,1,0.0259
48,1,46,2,0.0161
48,1,46,3,0.0014
48,1,47,1,0.0141
48,1,47,2,0.0143
48,1,47,3,0.0014
48,1,48,1,0.0032
48,1,48,3,0.0015
48,2,34,2,0.026
48,2,35,2,0.0274
48,2,35,3,0.0015
48,2,36,2,0.015
48,2,36,3,0.0018
48,2,37,2,0.007
48,2,37,3,0.0015
48,2,38,2,0.1237
48,2,38,3,0.0015
48,2,39,2,0.1551
48,2,39,3,0.0015
48,2,40,2,0.1378
48,2,40,3,0.0016
48,2,41,2,0.0347
48,2,41,3,0.0016
48,2,42,3,0.0017
48,2,43,2,0.0092
48,2,43,3,0.0017
48,2,44,2,0.0401
48,2,44,3,0.0014
48,2,45,2,0.1592
48,2,45,3,0.0016
48,2,46,2,0.1029
48,2,46,3,0.0016
48,2,47,2,0.006
48,2,47,3,0.0017
48,2,48,2,0.0805
48,2,48,3,0.0018
48,3,34,1,0.0131
48,3,34,2,0.2177
48,3,35,1,0.014
48,3,35,2,0.2017
48,3,35,3,0.0022
48,3,36,1,0.0193
48,3,36,3,0.0013
48,3,37,1,0.0364
48,3,37,3,0.0011
48,3,38,1,0.0942
48,3,38,3,0.001
48,3,39,3,0.001
48,3,40,1,0.1255
48,3,40,3,0.0011
48,3,41,1,0.2286
48,3,41,3,0.0011
48,3,42,1,0.0674
48,3,42,3,0.0012
48,3,43,3,0.0012
48,3,44,3,0.001
48,3,45,3,0.0011
48,3,46,3,0.0012
48,3,47,3,0.0012
48,3,48,3,0.0013
48,4,34,1,0.0156
48,4,34,2,0.0805
48,4,35,1,0.0064
48,4,35,2,0.2642
48,4,35,3,0.0036
48,4,36,1,0.01
48,4,36,2,0.1089
48,4,36,3,0.0102
48,4,37,3,0.0036
48,4,38,3,0.0035
48,4,39,1,0.0601
48,4,39,3,0.0035
48,4,40,1,0.0519
48,4,40,3,0.0038
48,4,41,1,0.1619
48,4,41,3,0.0039
48,4,42,1,0.1874
48,4,42,3,0.004
48,4,43,1,0.1144
48,4,43,2,0.2565
48,4,43,3,0.0041
48,4,44,1,0.093
48,4,44,2,0.1715
48,4,44,3,0.0033
48,4,45,1,0.1675
48,4,45,3,0.0037
48,4,46,1,0.0179
48,4,46,3,0.0039
48,4,47,3,0.004
48,4,48,3,0.0043
48,5,34,1,0.0288
48,5,34,2,0.0297
48,5,35,2,0.0259
48,5,35,3,0.0006
48,5,36,2,0.0978
48,5,36,3,0.0008
48,5,37,1,0.0823
48,5,37,3,0.0006
48,5,38,1,0.0741
48,5,38,3,0.0006
48,5,39,2,0.0405
48,5,39,3,0.0006
48,5,40,2,0.7025
48,5,40,3,0.0007
48,5,41,1,0.1811
48,5,41,3,0.0007
48,5,42,1,0.1656
48,5,42,3,0.0007
48,5,43,1,0.2084
48,5,43,3,0.0007
48,5,44,1,0.0788
48,5,44,2,0.0025
48,5,44,3,0.0006
48,5,45,1,0.0026
48,5,45,3,0.0007
48,5,46,3,0.0007
48,5,47,1,0.0026
48,5,47,3,0.0007
48,5,48,1,0.0078
48,5,48,2,0.0064
48,5,48,3,0.0008
48,6,34,2,0.023
48,6,35,1,0.2699
48,6,35,2,0.0295
48,6,35,3,0.0019
48,6,36,2,0.0172
48,6,36,3,0.0022
48,6,37,1,0.4718
48,6,37,3,0.0019
48,6,38,2,0.1169
48,6,38,3,0.0018
48,6,39,2,0.0551
48,6,39,3,0.0019
48,6,40,2,0.1097
48,6,40,3,0.002
48,6,41,2,0.1352
48,6,41,3,0.002
48,6,42,2,0.1457
48,6,42,3,0.0021
48,6,43,3,0.0022
48,6,44,2,0.1914
48,6,44,3,0.0018
48,6,45,3,0.002
48,6,46,1,0.0449
48,6,46,2,0.0176
48,6,46,3,0.0021
48,6,47,1,0.1872
48,6,47,2,0.1263
48,6,47,3,0.0021
48,6,48,1,0.0262
48,6,48,2,0.0234
48,6,48,3,0.0023
48,7,34,2,0.0799
48,7,34,3,0.0007
48,7,35,1,0.046
48,7,35,2,0.1164
48,7,35,3,0.0001
48,7,36,1,0.0411
48,7,36,2,0.0688
48,7,36,3,0.0001
48,7,37,1,0.0353
48,7,37,3,0.0001
48,7,38,1,0.0775
48,7,38,3,0.0001
48,7,39,3,0.0001
48,7,40,1,0.0492
48,7,40,3,0.0001
48,7,41,1,0.069
48,7,41,3,0.0001
48,7,42,1,0.1129
48,7,42,3,0.0001
48,7,43,3,0.0001
48,7,44,3,0.0001
48,7,45,1,0.0478
48,7,45,3,0.0001
48,7,46,1,0.448
48,7,46,3,0.0001
48,7,47,3,0.0001
48,7,48,3,0.0001
48,8,34,1,0.0581
48,8,35,2,0.0014
48,8,35,3,0.0556
48,8,36,2,0.0393
48,8,41,1,0.1752
48,8,46,1,0.7229
48,8,48,2,0.6321
48,9,34,1,0.0736
48,9,34,2,0.0967
48,9,35,1,0.0167
48,9,35,2,0.2394
48,9,35,3,0.0024
48,9,36,1,0.059
48,9,36,2,0.347
48,9,36,3,0
48,9,37,1,0.0387
48,9,37,3,0
48,9,38,3,0
48,9,39,3,0
48,9,40,3,0
48,9,41,3,0
48,9,42,1,0.0025
48,9,42,3,0
48,9,43,1,0.0004
48,9,43,3,0
48,9,44,3,0
48,9,45,1,0.0465
48,9,45,3,0
48,9,46,3,0
48,9,47,3,0
48,9,48,1,0.4828
48,9,48,3,0
48,10,34,1,0.0045
48,10,34,2,0.0178
48,10,35,1,0.0621
48,10,35,2,0.0253
48,10,35,3,0.0003
48,10,36,2,0.5395
48,10,36,3,0.0003
48,10,37,3,0.0003
48,10,38,3,0.0003
48,10,39,1,0.0562
48,10,39,3,0.0003
48,10,40,3,0.0003
48,10,41,1,0.1636
48,10,41,3,0.0003
48,10,42,1,0.2352
48,10,42,3,0.0003
48,10,43,3,0.0003
48,10,44,1,0.0226
48,10,44,2,0.0212
48,10,44,3,0.0003
48,10,45,1,0.0616
48,10,45,2,0.014
48,10,45,3,0.0003
48,10,46,1,0.0818
48,10,46,3,0.0003
48,10,47,1,0.0294
48,10,47,2,0.0357
48,10,47,3,0.0003
48,10,48,1,0.2198
48,10,48,2,0.2594
48,10,48,3,0.0003
48,11,34,1,0.0002
48,11,34,2,0.0603
48,11,35,2,0.1614
48,11,35,3,0.0018
48,11,36,1,0.005
48,11,36,2,0.0965
48,11,36,3,0.0017
48,11,37,1,0.0722
48,11,37,3,0.0014
48,11,38,1,0.0132
48,11,38,3,0.0014
48,11,39,1,0.1387
48,11,39,3,0.0014
48,11,40,3,0.0015
48,11,41,3,0.0015
48,11,42,1,0.3398
48,11,42,3,0.0016
48,11,43,1,0.1924
48,11,43,2,0.153
48,11,43,3,0.0016
48,11,44,1,0.122
48,11,44,2,0.0032
48,11,44,3,0.0013
48,11,45,2,0.1431
48,11,45,3,0.0014
48,11,46,1,0.0041
48,11,46,2,0.5137
48,11,46,3,0.0015
48,11,47,2,0.2817
48,11,47,3,0.0016
48,11,48,3,0.0017
48,12,34,1,0.0576
48,12,34,2,0.37
48,12,35,2,0.0285
48,12,35,3,0.0001
48,12,36,1,0.0556
48,12,36,3,0.0001
48,12,37,3,0.0001
48,12,38,3,0.0001
48,12,39,3,0.0001
48,12,40,3,0.0001
48,12,41,3,0.0001
48,12,42,3,0.0001
48,12,43,3,0.0001
48,12,44,3,0.0001
48,12,45,3,0.0001
48,12,46,1,0.1727
48,12,46,3,0.0001
48,12,47,3,0.0001
48,12,48,1,0.0588
48,12,48,2,0.1192
48,12,48,3,0.0001
48,13,34,2,0.023
48,13,35,2,0.0291
48,13,35,3,0.0007
48,13,36,2,0.0096
48,13,36,3,0.0008
48,13,37,1,0.0763
48,13,37,3,0.0007
48,13,38,3,0.0007
48,13,39,3,0.0007
48,13,40,2,0.1309
48,13,40,3,0.0008
48,13,41,2,0.1685
48,13,41,3,0.0008
48,13,42,3,0.0008
48,13,43,2,0.0407
48,13,43,3,0.0008
48,13,44,2,0.107
48,13,44,3,0.0007
48,13,45,1,0.83
48,13,45,2,0.1142
48,13,45,3,0.0007
48,13,46,2,0.1222
48,13,46,3,0.0008
48,13,47,2,0.0927
48,13,47,3,0.0008
48,13,48,2,0.0379
48,13,48,3,0.0009
48,14,34,2,0.018
48,14,35,2,0.0157
48,14,35,3,0.0002
48,14,36,2,0.0069
48,14,36,3,0.0003
48,14,37,1,0.0146
48,14,37,2,0.0013
48,14,37,3,0.0003
48,14,38,1,0.0426
48,14,38,2,0.0802
48,14,38,3,0.0002
48,14,39,1,0.1023
48,14,39,2,0.2324
48,14,39,3,0.0002
48,14,40,1,0.8404
48,14,40,3,0.0003
48,14,41,2,0.1319
48,14,41,3,0.0003
48,14,42,2,0.061
48,14,42,3,0.0003
48,14,43,2,0.0006
48,14,43,3,0.0003
48,14,44,2,0.2574
48,14,44,3,0.0002
48,14,45,2,0.1704
48,14,45,3,0.0003
48,14,46,2,0.1049
48,14,46,3,0.0003
48,14,47,3,0.0003
48,14,48,3,0.0003
48,15,34,2,0.0157
48,15,34,3,0.0862
48,15,35,2,0.0119
48,15,35,3,0.0871
48,15,36,2,0.0026
48,15,36,3,0.001
48,15,37,1,0.0381
48,15,37,3,0.0009
48,15,38,1,0.2286
48,15,38,3,0.0008
48,15,39,2,0.1156
48,15,39,3,0.0008
48,15,40,2,0.1837
48,15,40,3,0.0009
48,15,41,2,0.1784
48,15,41,3,0.0009
48,15,42,2,0.1671
48,15,42,3,0.001
48,15,43,2,0.1846
48,15,43,3,0.001
48,15,44,3,0.0008
48,15,45,3,0.0009
48,15,46,3,0.0009
48,15,47,3,0.001
48,15,48,1,0.7333
48,15,48,2,0.0685
48,15,48,3,0.001
48,16,34,2,0.0127
48,16,35,2,0.0163
48,16,35,3,0.0002
48,16,36,3,0.0002
48,16,37,1,0.1776
48,16,37,3,0.0002
48,16,38,1,0.7404
48,16,38,2,0.0681
48,16,38,3,0.0002
48,16,39,2,0.1823
48,16,39,3,0.0002
48,16,40,2,0.0571
48,16,40,3,0.0002
48,16,41,2,0.146
48,16,41,3,0.0002
48,16,42,2,0.0806
48,16,42,3,0.0002
48,16,43,3,0.0002
48,16,44,3,0.0002
48,16,45,2,0.0598
48,16,45,3,0.0002
48,16,46,2,0.192
48,16,46,3,0.0002
48,16,47,2,0.2193
48,16,47,3,0.0002
48,16,48,3,0.0002
48,17,34,1,0.0315
48,17,34,2,0.0336
48,17,35,1,0.0157
48,17,35,2,0.0274
48,17,35,3,0.0028
48,17,36,2,0.2222
48,17,36,3,0.0034
48,17,37,1,0.0271
48,17,37,3,0.0029
48,17,38,1,0.1187
48,17,38,3,0.0028
48,17,39,1,0.0772
48,17,39,2,0.2334
48,17,39,3,0.0028
48,17,40,2,0.8785
48,17,40,3,0.003
48,17,41,1,0.1433
48,17,41,3,0.0031
48,17,42,1,0.0409
48,17,42,3,0.0032
48,17,43,3,0.0033
48,17,44,3,0.0027
48,17,45,3,0.0029
48,17,46,3,0.0031
48,17,47,3,0.0032
48,17,48,1,0.0849
48,17,48,3,0.0034
48,18,34,1,0.0559
48,18,34,2,0.0032
48,18,35,3,0.0037
48,18,36,1,0.014
48,18,36,2,0.9092
48,18,36,3,0.0044
48,18,37,1,0.0494
48,18,37,3,0.0037
48,18,38,1,0.0955
48,18,38,3,0.0036
48,18,39,1,0.0496
48,18,39,3,0.0037
48,18,40,1,0.1702
48,18,40,3,0.0039
48,18,41,3,0.004
48,18,42,3,0.0041
48,18,43,3,0.0043
48,18,44,3,0.0034
48,18,45,3,0.0038
48,18,46,3,0.004
48,18,47,3,0.0042
48,18,48,2,0.0672
48,18,48,3,0.0717
48,19,34,2,0.0891
48,19,35,3,0.0002
48,19,36,1,0.0335
48,19,36,2,0.11
48,19,36,3,0.0002
48,19,37,1,0.094
48,19,37,3,0.0002
48,19,38,1,0.004
48,19,38,3,0.0002
48,19,39,1,0.1145
48,19,39,3,0.0002
48,19,40,1,0.2144
48,19,40,3,0.0002
48,19,41,1,0.0907
48,19,41,3,0.0002
48,19,42,1,0.0096
48,19,42,3,0.0002
48,19,43,1,0.0009
48,19,43,2,0.1641
48,19,43,3,0.0002
48,19,44,3,0.0002
48,19,45,3,0.0002
48,19,46,3,0.0002
48,19,47,3,0.0002
48,19,48,1,0.0541
48,19,48,2,0.5922
48,19,48,3,0.0002
48,20,34,1,0.0134
48,20,34,2,0.1074
48,20,35,1,0.0091
48,20,35,2,0.1536
48,20,35,3,0.001
48,20,36,1,0.0107
48,20,36,2,0.0268
48,20,36,3,0.0012
48,20,37,1,0.1743
48,20,37,3,0.001
48,20,38,3,0.001
48,20,39,1,0.168
48,20,39,3,0.001
48,20,40,1,0.2464
48,20,40,3,0.0038
48,20,41,2,0.2482
48,20,41,3,0.0038
48,20,42,1,0.1448
48,20,42,2,0.0441
48,20,42,3,0.0039
48,20,43,1,0.0047
48,20,43,2,0.0702
48,20,43,3,0.0039
48,20,44,1,0.0024
48,20,44,2,0.0898
48,20,44,3,0.0074
48,20,45,3,0.005
48,20,46,3,0.0039
48,20,47,2,0.0004
48,20,47,3,0.0039
48,20,48,1,0.0067
48,20,48,2,0.0384
48,21,34,1,0.0157
48,21,34,2,0.0216
48,21,34,3,0.0002
48,21,35,1,0.014
48,21,35,2,0.0488
48,21,35,3,0.0004
48,21,36,1,0.0216
48,21,36,2,0.0049
48,21,36,3,0.0003
48,21,37,3,0.0003
48,21,38,2,0.0122
48,21,38,3,0.0002
48,21,39,1,0.0998
48,21,39,2,0.0602
48,21,39,3,0.0002
48,21,40,2,0.1619
48,21,40,3,0.0003
48,21,41,1,0.2542
48,21,41,2,0.0489
48,21,41,3,0.0003
48,21,42,2,0.0872
48,21,42,3,0.0028
48,21,43,1,0.037
48,21,43,2,0.0613
48,21,43,3,0.0028
48,21,44,1,0.0241
48,21,44,2,0.1378
48,21,44,3,0.0028
48,21,45,3,0.0028
48,21,46,3,0.0028
48,21,47,1,0.1041
48,21,47,2,0.184
48,21,47,3,0.0028
48,21,48,1,0.1939
48,21,48,2,0.0148
48,21,48,3,0.0029
48,22,34,2,0.0556
48,22,34,3,0.0018
48,22,35,1,0.0041
48,22,35,2,0.0475
48,22,35,3,0.0017
48,22,36,1,0.0024
48,22,36,2,0.0659
48,22,36,3,0.0009
48,22,37,3,0.0007
48,22,38,3,0.0097
48,22,39,3,0.0097
48,22,40,3,0.0098
48,22,41,1,0.258
48,22,41,3,0.0098
48,22,42,2,0.1746
48,22,42,3,0.0098
48,22,43,1,0.0134
48,22,43,2,0.1
48,22,43,3,0.0098
48,22,44,3,0.0097
48,22,45,1,0.0127
48,22,45,2,0.0482
48,22,45,3,0.0187
48,22,46,1,0.0373
48,22,46,2,0.1029
48,22,46,3,0.0188
48,22,47,3,0.0188
48,22,48,2,0.0697
48,22,48,3,0.0279
48,23,34,1,0.0129
48,23,34,2,0.114
48,23,34,3,0.0006
48,23,35,1,0.0233
48,23,35,2,0.0411
48,23,35,3,0.0002
48,23,36,1,0.0268
48,23,36,2,0.1253
48,23,36,3,0.0001
48,23,37,3,0.0001
48,23,38,3,0.0001
48,23,39,3,0.0001
48,23,40,3,0.0001
48,23,41,1,0.1342
48,23,41,3,0.0001
48,23,42,3,0.0008
48,23,43,1,0.159
48,23,43,2,0.0381
48,23,43,3,0.0014
48,23,44,3,0.0018
48,23,45,1,0.132
48,23,45,2,0.3154
48,23,45,3,0.0017
48,23,46,3,0.0008
48,23,47,1,0.0466
48,23,47,2,0.2341
48,23,47,3,0.0008
48,23,48,1,0.1166
48,23,48,3,0.0013
48,24,34,1,0.0246
48,24,34,2,0.2425
48,24,35,1,0.0124
48,24,35,2,0.1956
48,24,35,3,0.0043
48,24,36,1,0.0311
48,24,36,2,0.0381
48,24,36,3,0.0051
48,24,37,1,0.0696
48,24,37,3,0.0044
48,24,38,1,0.1375
48,24,38,3,0.0042
48,24,39,1,0.1616
48,24,39,3,0.0043
48,24,40,1,0.1535
48,24,40,2,0.3518
48,24,40,3,0.0046
48,24,41,1,0.0285
48,24,41,3,0.0047
48,24,42,1,0.019
48,24,42,3,0.0048
48,24,43,1,0.0161
48,24,43,2,0.0288
48,24,43,3,0.005
48,24,44,3,0.004
48,24,45,3,0.008
48,24,46,3,0.0047
48,24,47,3,0.0049
48,24,48,1,0.0309
48,24,48,3,0.0052
48,25,34,2,0.1288
48,25,34,3,0.0076
48,25,35,1,0.0288
48,25,35,2,0.0502
48,25,35,3,0.0052
48,25,36,1,0.0004
48,25,36,2,0.0848
48,25,36,3,0.0004
48,25,37,3,0.0003
48,25,38,1,0.1367
48,25,38,3,0.0003
48,25,39,1,0.2545
48,25,39,3,0.0003
48,25,40,1,0.1479
48,25,40,3,0.0004
48,25,41,3,0.0004
48,25,42,3,0.0004
48,25,43,3,0.0004
48,25,44,1,0.1073
48,25,44,2,0.2784
48,25,44,3,0.0003
48,25,45,1,0.0022
48,25,45,2,0.2447
48,25,45,3,0.0004
48,25,46,2,0.1055
48,25,46,3,0.0116
48,25,47,2,0.0178
48,25,47,3,0.0116
48,25,48,1,0.0796
48,25,48,3,0.0228
49,1,34,1,0.0451
49,1,34,2,0.0985
49,1,35,1,0.021
49,1,35,2,0.2531
49,1,35,3,0.0013
49,1,36,1,0.0082
49,1,36,2,0.1567
49,1,36,3,0.0015
49,1,37,3,0.0013
49,1,38,3,0.0012
49,1,39,3,0.0013
49,1,40,2,0.0146
49,1,40,3,0.0013
49,1,41,1,0.0289
49,1,41,2,0.1129
49,1,41,3,0.0014
49,1,42,1,0.1674
49,1,42,2,0.099
49,1,42,3,0.0014
49,1,43,1,0.0086
49,1,43,2,0.012
49,1,43,3,0.0015
49,1,44,1,0.0182
49,1,44,2,0.0249
49,1,44,3,0.0012
49,1,45,1,0.0145
49,1,45,2,0.0178
49,1,45,3,0.0013
49,1,46,1,0.0259
49,1,46,2,0.016
49,1,46,3,0.0014
49,1,47,1,0.0141
49,1,47,2,0.0143
49,1,47,3,0.0014
49,1,48,3,0.0015
49,1,49,1,0.0038
49,1,49,3,0.001
49,2,34,2,0.026
49,2,35,2,0.0274
49,2,35,3,0.0015
49,2,36,2,0.015
49,2,36,3,0.0018
49,2,37,2,0.007
49,2,37,3,0.0015
49,2,38,2,0.1237
49,2,38,3,0.0015
49,2,39,2,0.1551
49,2,39,3,0.0015
49,2,40,2,0.1378
49,2,40,3,0.0016
49,2,41,2,0.0347
49,2,41,3,0.0016
49,2,42,3,0.0017
49,2,43,2,0.0092
49,2,43,3,0.0017
49,2,44,2,0.0401
49,2,44,3,0.0014
49,2,45,2,0.1592
49,2,45,3,0.0016
49,2,46,2,0.1029
49,2,46,3,0.0016
49,2,47,2,0.006
49,2,47,3,0.0017
49,2,48,2,0.1082
49,2,48,3,0.0018
49,2,49,3,0.0012
49,3,34,1,0.0132
49,3,34,2,0.2177
49,3,35,1,0.0141
49,3,35,2,0.2017
49,3,35,3,0.0022
49,3,36,1,0.0194
49,3,36,3,0.0013
49,3,37,1,0.0367
49,3,37,3,0.0011
49,3,38,1,0.095
49,3,38,3,0.001
49,3,39,3,0.001
49,3,40,1,0.1265
49,3,40,3,0.0011
49,3,41,1,0.2305
49,3,41,3,0.0011
49,3,42,1,0.0679
49,3,42,3,0.0012
49,3,43,3,0.0012
49,3,44,3,0.001
49,3,45,3,0.0011
49,3,46,3,0.0012
49,3,47,3,0.0012
49,3,48,3,0.0013
49,3,49,3,0.0009
49,4,34,1,0.0156
49,4,34,2,0.0805
49,4,35,1,0.0064
49,4,35,2,0.2642
49,4,35,3,0.0035
49,4,36,1,0.01
49,4,36,2,0.1089
49,4,36,3,0.0102
49,4,37,3,0.0036
49,4,38,3,0.0035
49,4,39,1,0.0601
49,4,39,3,0.0035
49,4,40,1,0.0519
49,4,40,3,0.0038
49,4,41,1,0.1619
49,4,41,3,0.0038
49,4,42,1,0.1874
49,4,42,3,0.004
49,4,43,1,0.1144
49,4,43,2,0.2565
49,4,43,3,0.0041
49,4,44,1,0.093
49,4,44,2,0.1715
49,4,44,3,0.0033
49,4,45,1,0.1675
49,4,45,3,0.0037
49,4,46,1,0.0179
49,4,46,3,0.0039
49,4,47,3,0.004
49,4,48,3,0.0042
49,4,49,3,0.0029
49,5,34,1,0.0286
49,5,34,2,0.0296
49,5,35,2,0.0258
49,5,35,3,0.0006
49,5,36,2,0.0975
49,5,36,3,0.0008
49,5,37,1,0.0817
49,5,37,3,0.0006
49,5,38,1,0.0736
49,5,38,3,0.0006
49,5,39,2,0.0404
49,5,39,3,0.0006
49,5,40,2,0.6999
49,5,40,3,0.0007
49,5,41,1,0.1799
49,5,41,3,0.0007
49,5,42,1,0.1645
49,5,42,3,0.0007
49,5,43,1,0.2069
49,5,43,3,0.0007
49,5,44,1,0.0782
49,5,44,2,0.0024
49,5,44,3,0.0006
49,5,45,1,0.0026
49,5,45,3,0.0007
49,5,46,3,0.0007
49,5,47,1,0.0026
49,5,47,3,0.0007
49,5,48,1,0.0061
49,5,48,2,0.0047
49,5,48,3,0.0008
49,5,49,1,0.0085
49,5,49,2,0.0053
49,5,49,3,0.0005
49,6,34,2,0.023
49,6,35,1,0.2699
49,6,35,2,0.0295
49,6,35,3,0.0019
49,6,36,2,0.0172
49,6,36,3,0.0022
49,6,37,1,0.4718
49,6,37,3,0.0019
49,6,38,2,0.1169
49,6,38,3,0.0018
49,6,39,2,0.0551
