 mnumyr,mnumnr,m24,m4,LDLM
47,5,16,4,2068.101
47,5,17,4,2028.976
47,5,18,4,1989.414
47,5,19,4,2045.271
47,5,20,4,2045.797
47,5,21,4,2043.156
47,5,22,4,2035.031
47,5,23,4,2015.491
47,5,24,4,1987.341
47,6,1,1,1227.290
47,6,2,1,1257.270
47,6,3,1,1233.918
47,6,4,1,1222.993
47,6,5,1,1206.790
47,6,6,1,1218.729
47,6,7,1,1257.077
47,6,8,1,1393.586
47,6,9,1,2691.871
47,6,10,1,3949.964
47,6,11,1,4784.044
47,6,12,1,4272.186
47,6,13,1,3828.618
47,6,14,1,3556.629
47,6,15,1,3081.471
47,6,16,1,1920.036
47,6,17,1,1490.479
47,6,18,1,1341.275
47,6,19,1,1313.392
47,6,20,1,1298.326
47,6,21,1,1307.464
47,6,22,1,1300.139
47,6,23,1,1294.515
47,6,24,1,1281.047
47,6,1,2,1460.719
47,6,2,2,1453.310
47,6,3,2,1426.614
47,6,4,2,1408.088
47,6,5,2,1386.629
47,6,6,2,1394.897
47,6,7,2,1774.814
47,6,8,2,2358.872
47,6,9,2,4941.852
47,6,10,2,7027.671
47,6,11,2,7956.214
47,6,12,2,5671.397
47,6,13,2,5482.825
47,6,14,2,5181.914
47,6,15,2,3768.742
47,6,16,2,3041.757
47,6,17,2,2540.108
47,6,18,2,1966.278
47,6,19,2,1606.998
47,6,20,2,1553.068
47,6,21,2,1545.827
47,6,22,2,1531.680
47,6,23,2,1519.204
47,6,24,2,1496.154
47,6,1,3,904.954
47,6,2,3,921.827
47,6,3,3,907.198
47,6,4,3,896.756
47,6,5,3,883.866
47,6,6,3,893.609
47,6,7,3,1037.559
47,6,8,3,1303.175
47,6,9,3,2845.192
47,6,10,3,3973.617
47,6,11,3,4475.246
47,6,12,3,3048.819
47,6,13,3,3045.927
47,6,14,3,2982.249
47,6,15,3,2184.062
47,6,16,3,1503.270
47,6,17,3,1301.440
47,6,18,3,1136.723
47,6,19,3,999.984
47,6,20,3,978.993
47,6,21,3,974.285
47,6,22,3,961.008
47,6,23,3,952.780
47,6,24,3,941.036
47,6,1,4,2104.924
47,6,2,4,2154.021
47,6,3,4,2124.098
47,6,4,4,2103.531
47,6,5,4,2078.693
47,6,6,4,2095.780
47,6,7,4,2239.441
47,6,8,4,2575.608
47,6,9,4,3838.452
47,6,10,4,6151.810
47,6,11,4,7476.962
47,6,12,4,5875.592
47,6,13,4,6082.953
47,6,14,4,5530.120
47,6,15,4,4146.492
47,6,16,4,3109.012
47,6,17,4,2750.492
47,6,18,4,2495.035
47,6,19,4,2295.195
47,6,20,4,2250.158
47,6,21,4,2238.686
47,6,22,4,2217.988
47,6,23,4,2206.058
47,6,24,4,2183.707
47,7,1,1,1425.210
47,7,2,1,1428.100
47,7,3,1,1387.918
47,7,4,1,1347.443
47,7,5,1,1289.344
47,7,6,1,1274.271
47,7,7,1,1292.233
47,7,8,1,1363.678
47,7,9,1,1470.785
47,7,10,1,1551.599
47,7,11,1,1574.245
47,7,12,1,1596.941
47,7,13,1,1611.906
47,7,14,1,1588.940
47,7,15,1,1529.671
47,7,16,1,1475.147
47,7,17,1,1400.188
47,7,18,1,1397.101
47,7,19,1,1377.807
47,7,20,1,1349.940
47,7,21,1,1336.331
47,7,22,1,1310.118
47,7,23,1,1351.729
47,7,24,1,1392.936
47,7,1,2,1888.493
47,7,2,2,1886.395
47,7,3,2,1894.175
47,7,4,2,1941.316
47,7,5,2,2085.214
47,7,6,2,2104.240
47,7,7,2,2133.835
47,7,8,2,2320.453
47,7,9,2,2578.430
47,7,10,2,2644.873
47,7,11,2,2673.600
47,7,12,2,2710.227
47,7,13,2,2694.389
47,7,14,2,2697.581
47,7,15,2,2703.266
47,7,16,2,2578.938
47,7,17,2,2266.950
47,7,18,2,2045.980
47,7,19,2,1983.322
47,7,20,2,1986.800
47,7,21,2,1998.012
47,7,22,2,2003.534
47,7,23,2,1942.696
47,7,24,2,1907.313
47,7,1,3,1222.141
47,7,2,3,1237.217
47,7,3,3,1210.912
47,7,4,3,1216.490
47,7,5,3,1243.945
47,7,6,3,1234.928
47,7,7,3,1242.192
47,7,8,3,1278.580
47,7,9,3,1319.711
47,7,10,3,1321.726
47,7,11,3,1330.787
47,7,12,3,1342.774
47,7,13,3,1336.765
47,7,14,3,1327.308
47,7,15,3,1331.226
47,7,16,3,1319.975
47,7,17,3,1291.597
47,7,18,3,1277.582
47,7,19,3,1279.695
47,7,20,3,1249.097
47,7,21,3,1233.531
47,7,22,3,1243.601
47,7,23,3,1206.264
47,7,24,3,1221.360
47,7,1,4,2737.391
47,7,2,4,2723.054
47,7,3,4,2641.797
47,7,4,4,2634.803
47,7,5,4,2620.353
47,7,6,4,2594.715
47,7,7,4,2609.711
47,7,8,4,2658.597
47,7,9,4,2818.226
47,7,10,4,2836.923
47,7,11,4,2866.739
47,7,12,4,2896.726
47,7,13,4,2905.910
47,7,14,4,2868.155
47,7,15,4,2831.138
47,7,16,4,2803.890
47,7,17,4,2766.831
47,7,18,4,2859.284
47,7,19,4,2852.177
47,7,20,4,2765.465
47,7,21,4,2730.083
47,7,22,4,2677.797
47,7,23,4,2740.547
47,7,24,4,2753.400
47,8,1,1,899.905
47,8,2,1,899.492
47,8,3,1,879.291
47,8,4,1,866.831
47,8,5,1,832.823
47,8,6,1,816.614
47,8,7,1,813.644
47,8,8,1,840.750
47,8,9,1,897.312
47,8,10,1,944.418
47,8,11,1,1002.314
47,8,12,1,976.661
47,8,13,1,1005.168
47,8,14,1,1007.779
47,8,15,1,939.520
47,8,16,1,910.960
47,8,17,1,911.040
47,8,18,1,923.441
47,8,19,1,895.378
47,8,20,1,882.793
47,8,21,1,900.173
47,8,22,1,902.504
47,8,23,1,912.405
47,8,24,1,913.722
47,8,1,2,1339.927
47,8,2,2,1336.307
47,8,3,2,1313.071
47,8,4,2,1297.499
47,8,5,2,1286.573
47,8,6,2,1338.438
47,8,7,2,1373.256
47,8,8,2,1525.146
47,8,9,2,1669.935
47,8,10,2,1731.619
47,8,11,2,1762.081
47,8,12,2,1788.150
47,8,13,2,1800.195
47,8,14,2,1799.552
47,8,15,2,1777.606
47,8,16,2,1729.700
47,8,17,2,1613.149
47,8,18,2,1491.537
47,8,19,2,1369.346
47,8,20,2,1329.502
47,8,21,2,1341.619
47,8,22,2,1314.721
47,8,23,2,1333.836
47,8,24,2,1352.336
47,8,1,3,788.704
47,8,2,3,788.445
47,8,3,3,770.711
47,8,4,3,753.845
47,8,5,3,736.613
47,8,6,3,751.589
47,8,7,3,765.583
47,8,8,3,812.282
47,8,9,3,861.321
47,8,10,3,873.780
47,8,11,3,884.797
47,8,12,3,891.765
47,8,13,3,896.440
47,8,14,3,893.675
47,8,15,3,894.452
47,8,16,3,887.237
47,8,17,3,844.535
47,8,18,3,824.684
47,8,19,3,810.888
47,8,20,3,799.078
47,8,21,3,790.343
47,8,22,3,774.213
47,8,23,3,795.160
47,8,24,3,801.300
47,8,1,4,1736.481
47,8,2,4,1704.621
47,8,3,4,1644.147
47,8,4,4,1641.586
47,8,5,4,1628.627
47,8,6,4,1650.042
47,8,7,4,1661.725
47,8,8,4,1699.887
47,8,9,4,1792.251
47,8,10,4,1811.092
47,8,11,4,1833.213
47,8,12,4,1848.318
47,8,13,4,1849.672
47,8,14,4,1850.885
47,8,15,4,1847.712
47,8,16,4,1845.460
47,8,17,4,1800.152
47,8,18,4,1797.803
47,8,19,4,1734.239
47,8,20,4,1684.232
47,8,21,4,1696.333
47,8,22,4,1716.177
47,8,23,4,1714.448
47,8,24,4,1710.768
47,9,1,1,390.339
47,9,2,1,389.920
47,9,3,1,379.637
47,9,4,1,370.792
47,9,5,1,356.809
47,9,6,1,358.136
47,9,7,1,367.704
47,9,8,1,403.306
47,9,9,1,485.609
47,9,10,1,629.651
47,9,11,1,643.111
47,9,12,1,694.042
47,9,13,1,702.766
47,9,14,1,672.415
47,9,15,1,584.131
47,9,16,1,509.226
47,9,17,1,440.333
47,9,18,1,396.443
47,9,19,1,383.709
47,9,20,1,374.159
47,9,21,1,375.265
47,9,22,1,369.318
47,9,23,1,376.299
47,9,24,1,383.066
47,9,1,2,518.407
47,9,2,2,527.411
47,9,3,2,516.959
47,9,4,2,531.978
47,9,5,2,552.295
47,9,6,2,554.876
47,9,7,2,573.043
47,9,8,2,635.631
47,9,9,2,799.610
47,9,10,2,982.058
47,9,11,2,1030.287
47,9,12,2,1017.129
47,9,13,2,1016.084
47,9,14,2,919.118
47,9,15,2,867.868
47,9,16,2,813.426
47,9,17,2,644.113
47,9,18,2,568.455
47,9,19,2,523.350
47,9,20,2,525.381
47,9,21,2,529.106
47,9,22,2,541.039
47,9,23,2,532.958
47,9,24,2,523.661
47,9,1,3,296.352
47,9,2,3,298.938
47,9,3,3,293.221
47,9,4,3,300.921
47,9,5,3,307.928
47,9,6,3,320.156
47,9,7,3,334.862
47,9,8,3,368.987
47,9,9,3,406.194
47,9,10,3,504.587
47,9,11,3,523.499
47,9,12,3,553.863
47,9,13,3,530.027
47,9,14,3,474.453
47,9,15,3,440.181
47,9,16,3,393.268
47,9,17,3,337.666
47,9,18,3,330.747
47,9,19,3,327.698
47,9,20,3,326.630
47,9,21,3,325.109
47,9,22,3,318.666
47,9,23,3,308.597
47,9,24,3,297.809
47,9,1,4,661.652
47,9,2,4,668.482
47,9,3,4,672.261
47,9,4,4,709.501
47,9,5,4,736.427
47,9,6,4,730.489
47,9,7,4,734.030
47,9,8,4,745.428
47,9,9,4,849.289
47,9,10,4,1028.218
47,9,11,4,1017.143
47,9,12,4,1073.690
47,9,13,4,1167.993
47,9,14,4,1044.068
47,9,15,4,957.881
47,9,16,4,866.500
47,9,17,4,740.555
47,9,18,4,699.205
47,9,19,4,685.928
47,9,20,4,668.404
47,9,21,4,680.128
47,9,22,4,720.997
47,9,23,4,680.577
47,9,24,4,660.877
47,10,1,1,1768.459
47,10,2,1,1761.010
47,10,3,1,1700.914
47,10,4,1,1667.741
47,10,5,1,1668.858
47,10,6,1,1688.714
47,10,7,1,1873.789
47,10,8,1,2485.824
47,10,9,1,2959.102
47,10,10,1,3285.823
47,10,11,1,3387.339
47,10,12,1,3528.239
47,10,13,1,3543.675
47,10,14,1,3479.950
47,10,15,1,3249.605
47,10,16,1,3084.041
47,10,17,1,2845.564
47,10,18,1,2249.716
47,10,19,1,1810.116
47,10,20,1,1733.647
47,10,21,1,1727.860
47,10,22,1,1696.162
47,10,23,1,1723.971
47,10,24,1,1747.115
47,10,1,2,1756.335
47,10,2,2,1713.697
47,10,3,2,1671.356
47,10,4,2,1716.451
47,10,5,2,1975.635
47,10,6,2,2036.157
47,10,7,2,2319.984
47,10,8,2,3246.390
47,10,9,2,4239.305
47,10,10,2,4832.841
47,10,11,2,4961.288
47,10,12,2,5071.634
47,10,13,2,5087.559
47,10,14,2,5059.982
47,10,15,2,4891.226
47,10,16,2,4344.655
47,10,17,2,3281.613
47,10,18,2,2218.632
47,10,19,2,1781.711
47,10,20,2,1704.145
47,10,21,2,1708.875
47,10,22,2,1695.766
47,10,23,2,1719.800
47,10,24,2,1727.786
47,10,1,3,1401.090
47,10,2,3,1393.610
47,10,3,3,1357.535
47,10,4,3,1340.175
47,10,5,3,1369.693
47,10,6,3,1342.055
47,10,7,3,1559.339
47,10,8,3,2161.272
47,10,9,3,2668.909
47,10,10,3,2851.164
47,10,11,3,2932.532
47,10,12,3,3011.174
47,10,13,3,3042.442
47,10,14,3,2971.435
47,10,15,3,2888.579
47,10,16,3,2592.874
47,10,17,3,1870.783
47,10,18,3,1435.733
47,10,19,3,1376.323
47,10,20,3,1366.960
47,10,21,3,1360.106
47,10,22,3,1365.809
47,10,23,3,1370.804
47,10,24,3,1389.016
47,10,1,4,2859.789
47,10,2,4,2826.613
47,10,3,4,2807.509
47,10,4,4,2871.053
47,10,5,4,3026.569
47,10,6,4,3035.401
47,10,7,4,3004.101
47,10,8,4,3764.861
47,10,9,4,5161.823
47,10,10,4,5799.183
47,10,11,4,5966.016
47,10,12,4,6141.824
47,10,13,4,6174.611
47,10,14,4,6015.408
47,10,15,4,5877.886
47,10,16,4,5473.146
47,10,17,4,4148.767
47,10,18,4,3140.906
47,10,19,4,2858.899
47,10,20,4,2772.926
47,10,21,4,2778.599
47,10,22,4,2771.432
47,10,23,4,2762.665
47,10,24,4,2803.483
47,11,1,1,1936.252
47,11,2,1,1925.062
47,11,3,1,1890.385
47,11,4,1,1900.495
47,11,5,1,1924.134
47,11,6,1,1959.581
47,11,7,1,2231.306
47,11,8,1,2833.497
47,11,9,1,3325.779
47,11,10,1,3492.669
47,11,11,1,3566.402
47,11,12,1,3614.214
47,11,13,1,3613.514
47,11,14,1,3595.423
47,11,15,1,3517.772
47,11,16,1,3432.737
47,11,17,1,3269.158
47,11,18,1,2223.370
47,11,19,1,1704.826
47,11,20,1,1855.101
47,11,21,1,1896.637
47,11,22,1,1907.983
47,11,23,1,1907.743
47,11,24,1,1921.474
47,11,1,2,1633.981
47,11,2,2,1512.816
47,11,3,2,1525.167
47,11,4,2,1574.873
47,11,5,2,1635.296
47,11,6,2,1584.071
47,11,7,2,1734.445
47,11,8,2,3024.759
47,11,9,2,4321.281
47,11,10,2,5171.464
47,11,11,2,5480.537
47,11,12,2,5573.095
47,11,13,2,5616.723
47,11,14,2,5584.102
47,11,15,2,5441.812
47,11,16,2,4777.157
47,11,17,2,3209.564
47,11,18,2,1804.597
47,11,19,2,1235.243
47,11,20,2,1185.277
47,11,21,2,1241.011
47,11,22,2,1344.217
47,11,23,2,1404.480
47,11,24,2,1422.196
47,11,1,3,1147.132
47,11,2,3,1117.998
47,11,3,3,1105.233
47,11,4,3,1102.547
47,11,5,3,1209.457
47,11,6,3,1172.092
47,11,7,3,1327.492
47,11,8,3,2183.172
47,11,9,3,2767.243
47,11,10,3,3087.269
47,11,11,3,3250.132
47,11,12,3,3290.092
47,11,13,3,3294.104
47,11,14,3,3304.893
47,11,15,3,3220.773
47,11,16,3,2930.667
47,11,17,3,1879.823
47,11,18,3,989.461
47,11,19,3,829.674
47,11,20,3,880.700
47,11,21,3,974.059
47,11,22,3,1087.922
47,11,23,3,1110.111
47,11,24,3,1117.684
47,11,1,4,2785.457
47,11,2,4,2762.998
47,11,3,4,2794.981
47,11,4,4,2862.698
47,11,5,4,3193.269
47,11,6,4,3207.362
47,11,7,4,2982.096
47,11,8,4,3711.322
47,11,9,4,5964.415
47,11,10,4,6718.877
47,11,11,4,6840.333
47,11,12,4,6891.723
47,11,13,4,6934.630
47,11,14,4,6885.014
47,11,15,4,6742.953
47,11,16,4,6276.483
47,11,17,4,4471.927
47,11,18,4,2686.332
47,11,19,4,2606.938
47,11,20,4,2796.783
47,11,21,4,2855.212
47,11,22,4,2889.472
47,11,23,4,2829.300
47,11,24,4,2800.622
47,12,1,1,847.191
47,12,2,1,836.013
47,12,3,1,810.802
47,12,4,1,799.438
47,12,5,1,777.231
47,12,6,1,770.859
47,12,7,1,761.356
47,12,8,1,883.238
47,12,9,1,1069.382
47,12,10,1,1238.129
47,12,11,1,1388.354
47,12,12,1,1474.781
47,12,13,1,1474.363
47,12,14,1,1472.655
47,12,15,1,1329.094
47,12,16,1,1169.018
47,12,17,1,1007.574
47,12,18,1,774.936
47,12,19,1,750.824
47,12,20,1,800.852
47,12,21,1,851.089
47,12,22,1,853.319
47,12,23,1,861.456
47,12,24,1,858.096
47,12,1,2,1256.172
47,12,2,2,1237.176
47,12,3,2,1189.435
47,12,4,2,1192.053
47,12,5,2,1202.494
47,12,6,2,1170.981
47,12,7,2,1140.999
47,12,8,2,1287.918
47,12,9,2,1476.837
47,12,10,2,1655.098
47,12,11,2,1802.965
47,12,12,2,1925.846
47,12,13,2,1995.941
47,12,14,2,2003.591
47,12,15,2,1907.880
47,12,16,2,1735.690
47,12,17,2,1471.078
47,12,18,2,1121.518
47,12,19,2,1000.098
47,12,20,2,1155.887
47,12,21,2,1242.055
47,12,22,2,1256.934
47,12,23,2,1280.240
47,12,24,2,1288.818
47,12,1,3,715.774
47,12,2,3,697.923
47,12,3,3,711.294
47,12,4,3,711.120
47,12,5,3,699.670
47,12,6,3,668.229
47,12,7,3,660.842
47,12,8,3,802.661
47,12,9,3,889.787
47,12,10,3,939.992
47,12,11,3,1024.280
47,12,12,3,1092.170
47,12,13,3,1154.862
47,12,14,3,1074.598
47,12,15,3,993.588
47,12,16,3,898.356
47,12,17,3,734.822
47,12,18,3,641.571
47,12,19,3,651.649
47,12,20,3,680.141
47,12,21,3,704.838
47,12,22,3,732.961
47,12,23,3,740.926
47,12,24,3,732.133
47,12,1,4,1492.049
47,12,2,4,1473.813
47,12,3,4,1459.151
47,12,4,4,1455.802
47,12,5,4,1436.737
47,12,6,4,1426.280
47,12,7,4,1411.802
47,12,8,4,1519.256
47,12,9,4,1855.002
47,12,10,4,1971.825
47,12,11,4,2172.022
47,12,12,4,2381.693
47,12,13,4,2539.574
47,12,14,4,2439.410
47,12,15,4,2217.840
47,12,16,4,1976.582
47,12,17,4,1579.066
47,12,18,4,1421.643
47,12,19,4,1465.812
47,12,20,4,1505.115
47,12,21,4,1510.421
47,12,22,4,1498.426
47,12,23,4,1506.031
47,12,24,4,1497.738
47,13,1,1,570.535
47,13,2,1,571.037
47,13,3,1,555.113
47,13,4,1,549.383
47,13,5,1,545.312
47,13,6,1,544.344
47,13,7,1,638.822
47,13,8,1,860.320
47,13,9,1,1194.493
47,13,10,1,1932.300
47,13,11,1,2334.370
47,13,12,1,2023.998
47,13,13,1,2018.708
47,13,14,1,1845.758
47,13,15,1,1538.655
47,13,16,1,1232.082
47,13,17,1,1007.603
47,13,18,1,810.216
47,13,19,1,622.307
47,13,20,1,590.123
47,13,21,1,590.463
47,13,22,1,577.309
47,13,23,1,576.581
47,13,24,1,573.968
47,13,1,2,617.931
47,13,2,2,616.072
47,13,3,2,599.172
47,13,4,2,586.507
47,13,5,2,687.689
47,13,6,2,743.871
47,13,7,2,812.564
47,13,8,2,1370.981
47,13,9,2,1901.065
47,13,10,2,2218.421
47,13,11,2,2319.887
47,13,12,2,2412.100
47,13,13,2,2435.747
47,13,14,2,2262.011
47,13,15,2,2118.050
47,13,16,2,1995.766
47,13,17,2,1419.103
47,13,18,2,930.161
47,13,19,2,700.303
47,13,20,2,666.653
47,13,21,2,668.264
47,13,22,2,655.825
47,13,23,2,643.864
47,13,24,2,634.271
47,13,1,3,443.300
47,13,2,3,439.733
47,13,3,3,428.833
47,13,4,3,419.732
47,13,5,3,414.404
47,13,6,3,428.920
47,13,7,3,537.851
47,13,8,3,808.275
47,13,9,3,1027.981
47,13,10,3,1192.014
47,13,11,3,1210.422
47,13,12,3,1247.085
47,13,13,3,1239.247
47,13,14,3,1133.875
47,13,15,3,1110.894
47,13,16,3,960.473
47,13,17,3,734.768
47,13,18,3,510.244
47,13,19,3,475.978
47,13,20,3,477.444
47,13,21,3,474.968
47,13,22,3,458.947
47,13,23,3,455.728
47,13,24,3,448.128
47,13,1,4,941.763
47,13,2,4,933.140
47,13,3,4,923.335
47,13,4,4,920.387
47,13,5,4,941.134
47,13,6,4,947.079
47,13,7,4,992.936
47,13,8,4,1420.204
47,13,9,4,1939.297
47,13,10,4,2327.863
47,13,11,4,2321.791
47,13,12,4,2593.477
47,13,13,4,2658.411
47,13,14,4,2442.996
47,13,15,4,2211.435
47,13,16,4,2045.440
47,13,17,4,1565.024
47,13,18,4,1200.040
47,13,19,4,1023.354
47,13,20,4,969.392
47,13,21,4,950.939
47,13,22,4,932.924
47,13,23,4,934.536
47,13,24,4,934.750
47,14,1,1,1240.858
47,14,2,1,1240.482
47,14,3,1,1214.566
47,14,4,1,1194.660
47,14,5,1,1166.680
47,14,6,1,1206.311
47,14,7,1,1273.934
47,14,8,1,1579.229
47,14,9,1,2763.742
47,14,10,1,4095.632
47,14,11,1,4946.178
47,14,12,1,4463.924
47,14,13,1,3839.896
47,14,14,1,3612.362
47,14,15,1,3023.052
47,14,16,1,2038.869
47,14,17,1,1876.482
47,14,18,1,1402.177
47,14,19,1,1355.776
47,14,20,1,1310.963
47,14,21,1,1267.082
47,14,22,1,1234.089
47,14,23,1,1237.192
47,14,24,1,1238.927
47,14,1,2,1562.930
47,14,2,2,1552.590
47,14,3,2,1513.570
47,14,4,2,1483.225
47,14,5,2,1446.648
47,14,6,2,1465.667
47,14,7,2,1737.524
47,14,8,2,2452.936
47,14,9,2,4370.060
47,14,10,2,6015.279
47,14,11,2,5913.566
47,14,12,2,5166.458
47,14,13,2,5101.521
47,14,14,2,4670.454
47,14,15,2,4093.999
47,14,16,2,3744.551
47,14,17,2,2710.044
47,14,18,2,2096.581
47,14,19,2,1788.843
47,14,20,2,1724.671
47,14,21,2,1718.729
47,14,22,2,1654.343
47,14,23,2,1629.381
47,14,24,2,1593.109
47,14,1,3,856.601
47,14,2,3,853.739
47,14,3,3,832.530
47,14,4,3,817.078
47,14,5,3,796.441
47,14,6,3,828.581
47,14,7,3,1007.883
47,14,8,3,1419.215
47,14,9,3,2539.360
47,14,10,3,3413.747
47,14,11,3,3965.202
47,14,12,3,3264.653
47,14,13,3,2932.767
47,14,14,3,2574.863
47,14,15,3,2043.423
47,14,16,3,1832.961
47,14,17,3,1404.234
47,14,18,3,1103.307
47,14,19,3,946.657
47,14,20,3,932.936
47,14,21,3,922.470
47,14,22,3,898.960
47,14,23,3,887.670
47,14,24,3,874.524
47,14,1,4,1899.152
47,14,2,4,1890.602
47,14,3,4,1851.902
47,14,4,4,1823.984
47,14,5,4,1778.895
47,14,6,4,1796.074
47,14,7,4,1997.020
47,14,8,4,2574.148
47,14,9,4,3790.637
47,14,10,4,6645.282
47,14,11,4,7573.960
47,14,12,4,5984.161
47,14,13,4,6138.797
47,14,14,4,5590.991
47,14,15,4,4585.708
47,14,16,4,3785.377
47,14,17,4,2938.818
47,14,18,4,2426.120
47,14,19,4,2097.278
47,14,20,4,1991.582
47,14,21,4,1969.965
47,14,22,4,1893.752
47,14,23,4,1877.892
47,14,24,4,1884.522
47,15,1,1,1446.368
47,15,2,1,1452.665
47,15,3,1,1428.058
47,15,4,1,1415.149
47,15,5,1,1401.346
47,15,6,1,1451.785
47,15,7,1,1635.210
47,15,8,1,2211.114
47,15,9,1,3571.763
47,15,10,1,4773.498
47,15,11,1,5586.214
47,15,12,1,5509.582
47,15,13,1,4701.810
47,15,14,1,4695.406
47,15,15,1,4130.116
47,15,16,1,3123.749
47,15,17,1,2345.932
47,15,18,1,1880.074
47,15,19,1,1648.743
47,15,20,1,1513.426
47,15,21,1,1496.744
47,15,22,1,1455.758
47,15,23,1,1447.734
47,15,24,1,1447.403
47,15,1,2,1551.121
47,15,2,2,1543.038
47,15,3,2,1514.842
47,15,4,2,1498.265
47,15,5,2,1480.052
47,15,6,2,1507.773
47,15,7,2,2159.592
47,15,8,2,3484.262
47,15,9,2,5954.243
47,15,10,2,7639.678
47,15,11,2,8444.770
47,15,12,2,7650.868
47,15,13,2,7252.686
47,15,14,2,6676.161
47,15,15,2,5459.591
47,15,16,2,4687.980
47,15,17,2,3682.693
47,15,18,2,2572.739
47,15,19,2,1886.170
47,15,20,2,1714.130
47,15,21,2,1697.526
47,15,22,2,1612.154
47,15,23,2,1579.116
47,15,24,2,1563.748
47,15,1,3,947.505
47,15,2,3,946.055
47,15,3,3,929.558
47,15,4,3,921.342
47,15,5,3,913.645
47,15,6,3,954.780
47,15,7,3,1331.042
47,15,8,3,2008.389
47,15,9,3,3387.961
47,15,10,3,4428.537
47,15,11,3,5107.247
47,15,12,3,4317.631
47,15,13,3,4150.388
47,15,14,3,3911.490
47,15,15,3,3208.322
47,15,16,3,2353.014
47,15,17,3,2013.217
47,15,18,3,1498.211
47,15,19,3,1148.295
47,15,20,3,1096.905
47,15,21,3,1062.083
47,15,22,3,1003.663
47,15,23,3,971.130
47,15,24,3,948.439
47,15,1,4,2249.145
47,15,2,4,2247.456
47,15,3,4,2212.146
47,15,4,4,2193.927
47,15,5,4,2174.780
47,15,6,4,2234.568
47,15,7,4,2527.762
47,15,8,4,3426.083
47,15,9,4,5271.629
47,15,10,4,8175.257
47,15,11,4,9838.694
47,15,12,4,8985.479
47,15,13,4,8837.448
47,15,14,4,8303.103
47,15,15,4,6894.196
47,15,16,4,5090.363
47,15,17,4,4308.993
47,15,18,4,3409.707
47,15,19,4,2670.754
47,15,20,4,2401.573
47,15,21,4,2331.645
47,15,22,4,2257.142
47,15,23,4,2244.235
47,15,24,4,2243.217
47,16,1,1,859.344
47,16,2,1,853.056
47,16,3,1,838.901
47,16,4,1,835.192
47,16,5,1,831.383
47,16,6,1,834.520
47,16,7,1,954.372
47,16,8,1,1254.995
47,16,9,1,1794.135
47,16,10,1,2839.726
47,16,11,1,3660.576
47,16,12,1,3313.592
47,16,13,1,3055.525
47,16,14,1,2938.072
47,16,15,1,2340.795
47,16,16,1,1565.399
47,16,17,1,1347.002
47,16,18,1,1037.063
47,16,19,1,939.431
47,16,20,1,914.290
47,16,21,1,915.839
47,16,22,1,901.912
47,16,23,1,889.875
47,16,24,1,878.346
47,16,1,2,1001.090
47,16,2,2,995.342
47,16,3,2,980.353
47,16,4,2,971.332
47,16,5,2,953.632
47,16,6,2,1015.040
47,16,7,2,1422.002
47,16,8,2,2125.842
47,16,9,2,3322.121
47,16,10,2,4876.325
47,16,11,2,4656.342
47,16,12,2,4398.577
47,16,13,2,4501.455
47,16,14,2,3749.746
47,16,15,2,3066.636
47,16,16,2,2793.723
47,16,17,2,2221.360
47,16,18,2,1526.766
47,16,19,2,1211.291
47,16,20,2,1128.382
47,16,21,2,1129.480
47,16,22,2,1108.780
47,16,23,2,1085.879
47,16,24,2,1048.475
47,16,1,3,723.990
47,16,2,3,728.041
47,16,3,3,719.816
47,16,4,3,715.048
47,16,5,3,712.837
47,16,6,3,731.754
47,16,7,3,868.631
47,16,8,3,1148.271
47,16,9,3,1843.120
47,16,10,3,2759.575
47,16,11,3,2654.500
47,16,12,3,2482.513
47,16,13,3,2438.450
47,16,14,3,2114.973
47,16,15,3,1477.855
47,16,16,3,1320.401
47,16,17,3,1082.872
47,16,18,3,914.184
47,16,19,3,839.415
47,16,20,3,801.531
47,16,21,3,774.464
47,16,22,3,759.509
47,16,23,3,748.401
47,16,24,3,739.093
47,16,1,4,1675.281
47,16,2,4,1659.783
47,16,3,4,1631.763
47,16,4,4,1592.764
47,16,5,4,1583.169
47,16,6,4,1590.510
47,16,7,4,1675.717
47,16,8,4,2113.002
47,16,9,4,2748.966
47,16,10,4,3496.634
47,16,11,4,3600.430
47,16,12,4,3918.012
47,16,13,4,4056.385
47,16,14,4,3588.334
47,16,15,4,2999.297
47,16,16,4,2680.457
47,16,17,4,2359.932
47,16,18,4,1925.149
47,16,19,4,1782.943
47,16,20,4,1759.655
47,16,21,4,1747.390
47,16,22,4,1726.090
47,16,23,4,1709.913
47,16,24,4,1695.272
47,17,1,1,1782.832
47,17,2,1,1787.877
47,17,3,1,1778.351
47,17,4,1,1772.900
47,17,5,1,1767.872
47,17,6,1,1752.137
47,17,7,1,1770.318
47,17,8,1,1856.046
47,17,9,1,1936.028
47,17,10,1,2041.526
47,17,11,1,2156.879
47,17,12,1,2185.402
47,17,13,1,2219.251
47,17,14,1,2258.352
47,17,15,1,2303.636
47,17,16,1,2208.790
47,17,17,1,1989.400
47,17,18,1,1829.500
47,17,19,1,1793.467
47,17,20,1,1789.970
47,17,21,1,1819.451
47,17,22,1,1841.517
47,17,23,1,1838.472
47,17,24,1,1818.272
47,17,1,2,2906.854
47,17,2,2,2927.323
47,17,3,2,2912.345
47,17,4,2,2878.765
47,17,5,2,2888.011
47,17,6,2,2835.522
47,17,7,2,2791.808
47,17,8,2,2928.554
