!Resid             Play     ITEM  COUNTER
@
UGKS2684116       5816    6062    1446
UGKS2686416       5819    6063    1947
UGTX2690916       5827    6064    1014
UGMI2703416       6307    6065    1720
UGMI2708316       6312    6066     852
UGMS2742516   99923065    6067    1600
UGNY2753516   99931067    6068    1920
UGOH2753516   99934067    6069    1265
UGWV2753816   99947067    6070    1765
UGPA2753916   99937067    6071    1026
UOTX2150017       4747    6075    2317
UGWA0002120        503    6076    2318
UOCA2063010   99904010    6077    1802
UOCA2070210       1104    6078    1884
UOCA2071010       1106    6079    1885
UOCA2071710       1107    6080     663
UOCA2074210       1301    6081    1371
UOCA2076110       1302    6082    1666
UOCA2077510       1311    6083    1542
UOCA2078910       1312    6084    1806
UOCA2081510       1403    6085    2011
UONV2084810       1901    6086    2319
UOUT2126710       2101    6087    1671
UONM2128710       2102    6088    2320
UOMT2167110   99925027    6089    2321
UOND2237410       3101    6090    1980
UOND2240510       3103    6091    1676
UOMT2241110       3105    6092    1856
UOWY2283310   99949033    6093    1042
UOTX2492710       4402    6094    1288
UOTX2494110       4403    6095    2142
UOTX2498710       4406    6096    1181
UOTX2501410       4410    6097    1816
UOTX2504510       4411    6098    1291
UOTX2543410       4701    6099    2322
UOTX2548510       4708    6100    1732
UOTX2552210       4710    6101    2041
UOTX2565210       4725    6102    1960
UOLA2577110       4738    6103    1985
UOTX2578110       4739    6104    1192
UOMS2620310       4901    6105    2323
UOAL2627110       4910    6106    1194
UOAL2628310       4911    6107    1297
UOMS2629110       4912    6108    1896
UOAR2632310       4917    6109    1390
UOAL2632910       4918    6110    1987
UOAL2634010       4919    6111      85
UOMS2641310       4932    6112     920
UOMS2644010       4937    6113    2048
UOFL2659910   99909050    6114    1964
UONE2663310       5305    6115     740
UOOK2676410       5804    6116    1562
UOKS2681610       5814    6117    1736
UOMI2705710       6309    6118     123
UOMI2707510       6311    6119    1312
UGWA2016316        402    6120    1085
UGOR2017516        407    6121    1696
UGWA2046216        501    6122     139
UGCA2059716        701    6123    1492
UGCA2060516        703    6124     142
UGCA2061116        901    6125     144
UGCA2062416        903    6126    1493
UGUT2132216       2105    6127    1788
UGMT2179016       2808    6128    1220
UGMT2226816       2901    6129     160
UGND2239616       3102    6130    1221
UGWY2324216       3408    6131    1646
UGWY2357516   99949037    6132     176
UGNM2489716   99930041    6133    1423
UGTX2492216       4401    6134    1875
UGTX2496116       4404    6135    2324
UGTX2500516       4407    6136    1651
UGTX2506316       4412    6137    1749
UGTX2533816   99942045    6138    1653
UGTX2545216       4703    6139    1424
UGTX2546016       4704    6140     188
UGTX2547716       4705    6141    2078
UGLA2551016       4709    6142    1505
UGTX2554816       4717    6143     972
UGTX2555816       4718    6144    2325
UGTX2557316       4719    6145     194
UGTX2558616       4720    6146    2121
UGTX2561316       4722    6147    1426
UGTX2563616       4723    6148    1508
UGTX2564716       4724    6149    1333
UGTX2566416       4726    6150    1835
UGTX2567016       4727    6151    1655
UGTX2569516       4729    6152    1752
UGTX2571216       4731    6153    1945
UGTX2571716       4732    6154    1584
UGTX2572916       4733    6155    1335
UGTX2573816       4734    6156     984
UGLA2574816       4735    6157    1117
UGLA2575916       4736    6158     808
UGLA2579416       4740    6159    2154
UGLA2581316       4741    6160     987
UGTX2582116       4742    6161     215
UGLA2582916       4743    6162    1842
UGLA2584816       4745    6163    2055
UGAL2622016       4903    6164    2326
UGMS2626216       4909    6165    2056
UGTX2631716       4916    6166    1438
UGTX2634916       4920    6167    1341
UGTX2635916       4922    6168    1126
UGTX2636416       4924    6169    1795
UGLA2637916       4926    6170     821
UGTX2638616       4927    6171    1522
UGLA2639316       4929    6172    1342
UGTX2640116       4930    6173     998
UGLA2640416       4931    6174    1975
UGLA2642116       4933    6175    1344
UGLA2643016       4935    6176    1523
UGLA2645616       4938    6177    2059
UGFL2648316       4947    6178    1442
UGOK2674716       5801    6179    1526
UGOK2680116       5812    6180    1348
UGKS2684216       5816    6181    1760
UGKS2686416       5819    6182    1947
UGMI2703316       6307    6183    2162
UGMI2708216       6312    6184    1663
UGMS2742416   99923065    6185    2327
UGNY2753516   99931067    6186    1920
UGWV2753816   99947067    6187    1765
UGOH2753816   99934067    6188    1359
UGPA2754016   99937067    6189    1156
UGWA0014819        450    6191    2329
UOCA2060310        703    6192    1457
UOCA2070210       1104    6193    1884
UOCA2071010       1106    6194    1885
UOCA2071710       1107    6195     663
UOCA2074210       1301    6196    1371
UOCA2076210       1302    6197     880
UOCA2077310       1311    6198    2304
UOCA2079010       1312    6199    1612
UOCA2081610       1403    6200    1168
UONV2086810       1901    6201    1464
UOUT2126810       2101    6202    2108
UOND2237210       3101    6203    1728
UOWY2283210   99949033    6204    2291
UOWY2324010       3408    6205    1778
UOTX2492610       4402    6206    2039
UOTX2497710       4406    6207    2330
UOTX2499910       4407    6208    1956
UOTX2501610       4410    6209    1475
UOTX2502910       4411    6210    2331
UOTX2505710       4412    6211    1957
UOTX2533310   99942045    6212     911
UOTX2548110       4708    6213    2332
UOTX2552210       4710    6214    2041
UOTX2572210       4733    6215    2145
UOLA2577110       4738    6216    1985
UOLA2582710       4743    6217    1932
UOAL2628010       4911    6218    2112
UOTX2631010       4916    6219    2071
UOAR2632210       4917    6220    1061
UOAL2634210       4919    6221    1782
UOMS2641210       4932    6222    1481
UOLA2645110       4938    6223    1392
UOFL2659910   99909050    6224    1964
UONE2663310       5305    6225     740
UOMI2703010       6307    6226    1937
UOMI2705710       6309    6227     123
UOMI2707410       6311    6228    1567
UOPA2753210   99937067    6229    2333
UGWA2016316        402    6230    1085
UGOR2017416        407    6231    1637
UGWA2045816        501    6232    1638
UGCA2059516        701    6233    2020
UGCA2061016        901    6234    1640
UGCA2062416        903    6235    1493
UGCA2063716   99904010    6236    1992
UGNM2130316       2102    6237    1940
UGUT2132016       2105    6238    2114
UGMT2168816   99925027    6239    2334
UGMT2179116       2808    6240     775
UGMT2226716       2901    6241    1831
UGND2239716       3102    6242     780
UGND2240816       3103    6243    1967
UGWY2357716   99949037    6244    2117
UGNM2489716   99930041    6245    1423
UGTX2492116       4401    6246    2150
UGTX2494716       4403    6247    1969
UGTX2495916       4404    6248    2335
UGTX2544116       4701    6249    2336
UGTX2545016       4703    6250     794
UGTX2546016       4704    6251     188
UGTX2547616       4705    6252    1943
UGLA2550516       4709    6253    2337
UGTX2554816       4717    6254     972
UGTX2556216       4718    6255    1230
UGTX2557316       4719    6256     194
UGTX2558916       4720    6257     799
UGTX2560816       4722    6258    2054
UGTX2563116       4723    6259    1834
UGTX2564516       4724    6260    2103
UGTX2565516       4725    6261    2122
UGTX2566416       4726    6262    1835
UGTX2568316       4727    6263    1971
UGTX2569516       4729    6264    1752
UGTX2571116       4731    6265    1334
UGTX2571516       4732    6266    2000
UGTX2573816       4734    6267     984
UGLA2574716       4735    6268    1838
UGLA2575616       4736    6269    1716
UGTX2578516       4739    6270    1336
UGLA2579516       4740    6271    1973
UGLA2581216       4741    6272    1432
UGTX2582116       4742    6273     215
UGLA2584916       4745    6274    1588
UGMS2620916       4901    6275    1340
UGAL2622816       4903    6276    2338
UGAL2627516       4910    6277    2081
UGMS2629616       4912    6278    1436
UGAL2633616       4918    6279     995
UGTX2634616       4920    6280    1916
UGTX2635816       4922    6281    1589
UGTX2636216       4924    6282     996
UGLA2637516       4926    6283    1974
UGTX2638516       4927    6284    1757
UGLA2639316       4929    6285    1342
UGTX2640116       4930    6286     998
UGLA2640516       4931    6287    2160
UGLA2642016       4933    6288    1917
UGLA2643016       4935    6289    1523
UGMS2644516       4937    6290    1000
UGFL2648316       4947    6291    1442
UGOK2674516       5801    6292    1593
UGOK2676616       5804    6293    1444
UGOK2680016       5812    6294    2083
UGKS2681916       5814    6295     834
UGKS2684016       5816    6296    2339
UGKS2686516       5819    6297     835
UGMI2707916       6312    6298    2340
UGMS2742416   99923065    6299    2327
UGOH2753516   99934067    6300    1265
UGNY2753816   99931067    6301    1533
UGWV2753916   99947067    6302    1025
UOCA2060210        703    6304    1165
UOCA2063010   99904010    6305    1802
UOCA2070210       1104    6306    1884
UOCA2071010       1106    6307    1885
UOCA2071610       1107    6308    1805
UOCA2074010       1301    6309    1950
UOCA2076110       1302    6310    1666
UOCA2077010       1311    6311    1667
UOCA2078710       1312    6312    2342
UONV2086210       1901    6313    2343
UOUT2126510       2101    6314    2066
UOMT2178710       2808    6315    1674
UOND2237410       3101    6316    1980
UOND2240410       3103    6317    2344
UOWY2283710   99949033    6318    1857
UOTX2492610       4402    6319    2039
UOTX2494310       4403    6320     905
UOTX2501410       4410    6321    1816
UOTX2504410       4411    6322     707
UOTX2533310   99942045    6323     911
UOTX2543510       4701    6324    2294
UOTX2548510       4708    6325    1732
UOTX2556910       4719    6326    2127
UOTX2565310       4725    6327    1929
UOTX2573410       4734    6328    2088
UOLA2574110       4735    6329      77
UOMS2620510       4901    6330    1685
UOAL2628010       4911    6331    2112
UOAR2632210       4917    6332    1061
UOAL2633910       4919    6333    1556
UOMS2641210       4932    6334    1481
UOMS2644110       4937    6335    1897
UOLA2644910       4938    6336    2090
UONE2663210       5305    6337    1899
UOOK2676310       5804    6338    2092
UOKS2683510       5816    6339    2019
UOMI2703010       6307    6340    1937
UOMI2707410       6311    6341    1567
UGWA2016316        402    6342    1085
UGOR2017516        407    6343    1696
UGWA2046216        501    6344     139
UGCA2059716        701    6345    1492
UGCA2061016        901    6346    1640
UGCA2061916        903    6347    1825
UGNM2130216       2102    6348    2345
UGUT2132216       2105    6349    1788
UGMT2169116   99925027    6350    1869
UGMT2226716       2901    6351    1831
UGND2239616       3102    6352    1221
UGWY2357216   99949037    6353     962
UGNM2489716   99930041    6354    1423
UGTX2492416       4401    6355     789
UGTX2496716       4404    6356    1327
UGTX2499216       4406    6357    2346
UGTX2500516       4407    6358    1651
UGTX2506116       4412    6359    2347
UGTX2544816       4703    6360    2348
UGTX2545916       4704    6361    1425
UGTX2547716       4705    6362    2078
UGLA2550216       4709    6363    2349
UGTX2552916       4710    6364    1791
UGTX2554816       4717    6365     972
UGTX2556316       4718    6366     973
UGTX2558716       4720    6367     975
UGTX2561216       4722    6368    1583
UGTX2563516       4723    6369    1654
UGTX2564716       4724    6370    1333
UGTX2566416       4726    6371    1835
UGTX2568216       4727    6372    2350
UGTX2569816       4729    6373    2152
UGTX2571016       4731    6374    1914
UGTX2571816       4732    6375    1428
UGTX2572916       4733    6376    1335
UGLA2575816       4736    6377    1429
UGLA2577516       4738    6378    2027
UGTX2578416       4739    6379    1840
UGLA2579516       4740    6380    1973
UGLA2581216       4741    6381    1432
UGTX2582016       4742    6382    1755
UGLA2583016       4743    6383    1879
UGLA2584816       4745    6384    2055
UGAL2623116       4903    6385    2028
UGAL2627516       4910    6386    2081
UGMS2629616       4912    6387    1436
UGTX2631616       4916    6388    1846
UGAL2633516       4918    6389    1847
UGTX2634816       4920    6390    1794
UGTX2635916       4922    6391    1126
UGTX2636416       4924    6392    1795
UGLA2637816       4926    6393    1796
